QUEST_LV_0100_20150317_000001	Sentinel
QUEST_LV_0100_20150714_007346	Aku akan pergi karena tidak ada lagi yang bisa kamu bantu
QUEST_LV_0100_20150714_007347	Notice/Tiba di Fallen Worry Forest di mana Brambles bersembunyi.#3
QUEST_LV_0100_20150714_007348	Bahaya yang tersisa(1)
QUEST_LV_0100_20150714_007349	Aku tidak punya waktu untuk itu sekarang
QUEST_LV_0100_20150714_007350	Bahaya yang tersisa(2)
QUEST_LV_0100_20150714_007351	Aku akan meletakkannya di pembakaran dupa
QUEST_LV_0100_20150714_007352	Bau dari musuh
QUEST_LV_0100_20150714_007353	Aku akan membantu mengerjakannya
QUEST_LV_0100_20150714_007354	Katakan padanya untuk bekerja keras
QUEST_LV_0100_20150714_007355	Menandai district (1)
QUEST_LV_0100_20150714_007356	Katakan padanya untuk tidak khawatir karena Kamu akan membantu
QUEST_LV_0100_20150714_007357	Menenangkannya untuk menghiburnya
QUEST_LV_0100_20150714_007358	Menandai district (1)
QUEST_LV_0100_20150714_007359	Aku akan memasangnya
QUEST_LV_0100_20150714_007360	Kecelakaan yang hilang (1)
QUEST_LV_0100_20150714_007361	Aku akan pergi ke lokasinya
QUEST_LV_0100_20150714_007362	Kecelakaan yang hilang (2)
QUEST_LV_0100_20150714_007363	Kecelakaan yang hilang (3)
QUEST_LV_0100_20150714_007364	Beritahu Sir Uska mengenai hal itu
QUEST_LV_0100_20150714_007365	Membutuhkan waktu untuk memikirkan hal itu
QUEST_LV_0100_20150714_007366	Spirit dengan depresi (1)
QUEST_LV_0100_20150714_007367	Notice/bead of comfort telah disempurnakan!#3
QUEST_LV_0100_20150714_007368	Spirit dengan depresi (2)
QUEST_LV_0100_20150714_007369	Permintaan dari Siaulai Goddess (1)
QUEST_LV_0100_20150714_007370	Tanyakan padanya bagaimana Kamu dapat membantu
QUEST_LV_0100_20150714_007371	Melihat ke thorny vines
QUEST_LV_0100_20150714_007372	Permintaan dari Siaulai Goddess (2)
QUEST_LV_0100_20150714_007373	Katakan padanya bahwa itu sulit untuk di terima
QUEST_LV_0100_20150714_007374	Meletakkan crystal of authority
QUEST_LV_0100_20150714_007375	Masalah pribadi
QUEST_LV_0100_20150714_007376	Aku akan membantu experiment-nya
QUEST_LV_0100_20150714_007377	Aku tidak punya waktu untuk itu
QUEST_LV_0100_20150714_007378	Hidden treasures (1)
QUEST_LV_0100_20150714_007379	Mintalah ia untuk memberitahu Kamu bagaimana cara menggunakannya karena Kamu tertarik
QUEST_LV_0100_20150714_007380	Katakan padanya Kamu tidak membutuhkannya
QUEST_LV_0100_20150714_007381	Hidden treasures (2)
QUEST_LV_0100_20150714_007382	Aku akan menggunakannya dengan baik
QUEST_LV_0100_20150714_007383	Aku akan mencarinya nanti
QUEST_LV_0100_20150714_007384	Membuka box/OPENED/2/TRACK_BEFORE/None
QUEST_LV_0100_20150714_007385	Notice/Kamu telah menemukan treasure!#5
QUEST_LV_0100_20150714_007386	Kecelakaan besar
QUEST_LV_0100_20150714_007387	Aku memiliki banyak hal yang harus dilakukan
QUEST_LV_0100_20150714_007388	Memeriksa magic field
QUEST_LV_0100_20150714_007389	Sealed tower of the Goddess  (1)
QUEST_LV_0100_20150714_007390	Aku akan membantu melindungi sealed tower
QUEST_LV_0100_20150714_007391	Katakan padanya bahwa hal itu tidak dapat dibantu
QUEST_LV_0100_20150714_007392	Melihat ke sealed tower
QUEST_LV_0100_20150714_007393	Sealed tower of the Goddess  (2)
QUEST_LV_0100_20150714_007394	Aku akan membantu sisanya
QUEST_LV_0100_20150714_007395	Mengucapkan selamat tinggal
QUEST_LV_0100_20150714_007396	Sealed tower of the Goddess  (3)
QUEST_LV_0100_20150714_007397	Memulihkan seal/SITABSORB/2/TRACK_BEFORE/None
QUEST_LV_0100_20150714_007398	Notice/Kamu telah memulihkan seal pertama di sealed tower!#4
QUEST_LV_0100_20150714_007399	Varkis diserang oleh Lithorex! Kalahkan Lithorex dan selamatkan ia.
QUEST_LV_0100_20150714_007400	Periksa status dari adventurer Varkis
QUEST_LV_0100_20150714_007401	Kamu hampir mengalahkan Lithorex, tapi Varkis tampaknya terluka parah. Periksa statusnya.
QUEST_LV_0100_20150714_007402	Davio meminta biaya tambahan karena membutuhkan waktu yang lama mendapatkan obat untuk Jonas. Davio akan puas jika Kamu memberinya gold attachments dari para monster di Kapas Highway.
QUEST_LV_0100_20150714_007403	Dapatkan %s dengan mengalahkan para monster di Kapas Highway
QUEST_LV_0100_20150714_007404	Kalahkan para monster dekat Odega Hills
QUEST_LV_0100_20150714_007405	Kumpulkan stone dengan kekuatan dari Alkune Hills dan poison dari para monster.
QUEST_LV_0100_20150714_007406	Mercenary Eta membutuhkan poison dari monster dan stone dengan kekuatan.
QUEST_LV_0100_20150714_007407	Dapatkan poison
QUEST_LV_0100_20150714_007408	Eta mengatakan bahwa ia tidak akan kembali ke camp kecuali ia mengalahkan Saugas. Kamu lebih baik mengirimnya ke camp secepat mungkin. Dapatkan poison dari monster dalam perjalanan ke Alkune stairway berikan kepada Eta.
QUEST_LV_0100_20150714_007409	Kamu memperoleh stone dengan kekuatan dan poison dari monster. Kembali ke Eta.
QUEST_LV_0100_20150714_007410	Memperoleh %s setelah mengalahkan monster
QUEST_LV_0100_20150714_007411	Memperoleh poison dari monster
QUEST_LV_0100_20150714_007412	Ada artefak dari seorang tentara tak dikenal yang meninggal di Saknis Field karena monster. Dia mungkin pemilik kalung yang Kamu ambil tadi. Letakkan kalung itu pada dirinya dan berdoa untuknya.
QUEST_LV_0100_20150714_007413	Jadi itulah Beowolf yang membuat tentara yang tak dikenal itu mati. Kalahkan Beowolf dan doakan rohnya.
QUEST_LV_0100_20150714_007414	Berdoa untuk soulnya di depan peninggalan tentara yang tak dikenal itu.
QUEST_LV_0100_20150714_007415	Tampaknya Mad Magician Antares telah dibebaskan. Kalahkan Infrorockter yang dibangkitkan oleh Antares.
QUEST_LV_0100_20150714_007416	Kamu mengalahkan Red Infrorocktors yang dibangkitkan oleh Antares. Bicaralah dengan Grita.
QUEST_LV_0100_20150714_007417	Kamu mengalahkan Bramble dan memperoleh Revelation. Kembali ke Goddess Saule untuk menafsirkan Kitab Revelation.
QUEST_LV_0100_20150714_007418	Memperoleh Mysterious Slate
QUEST_LV_0100_20150714_007419	Kamu telah memperoleh Mysterious Slate dari dalam Crystal Pillar. Bila Kamu membawanya ke Sir Uska di Klaipeda, Kamu mungkin menemukan identitas dari Slate tersebut.
QUEST_LV_0100_20150714_007420	Kalahkan Infro Holders yang menerobos masuk.
QUEST_LV_0100_20150714_007421	Dapatkan Matsum's Flower Stamen untuk membuat Thorn Flower Stimulant.
QUEST_LV_0100_20150714_007422	Believer Jurga mengatakan sebelum Kamu melawan Bramble, Kamu harus mempersiapkan obat yang akan membantu Kamu bertahan dari energi jahatnya. Dapatkan Matsum's Flower Stamen di Rankena Hill.
QUEST_LV_0100_20150714_007423	Kumpulkan semua Matsum's Flower Stamen. Kembali ke Believer Jurga.
QUEST_LV_0100_20150714_007424	Kalahankan Matsums
QUEST_LV_0100_20150714_007425	Berbicara dengan spirit Jane
QUEST_LV_0100_20150714_007426	Jane's spirit tidak meninggalkan Dangerous Achorn. Tanyakan mengapa.
QUEST_LV_0100_20150714_007427	Mendengarkan Jane's spirit
QUEST_LV_0100_20150714_007428	Tampaknya sesuatu yang rumit terjadi dengan Jane. Mendengarkan Jane's spirit apa yang terjadi.
QUEST_LV_0100_20150714_007429	Selalu ada jalan
QUEST_LV_0100_20150714_007430	Tampaknya Jane's spirit mencoba untuk mengambil beberapa tindakan ekstrim. Bicaralah padanya dengan seksama untuk membantunya.
QUEST_LV_0100_20150714_007431	Carilah catatan Valius di ruang berdoa Beikini
QUEST_LV_0100_20150714_007432	Jane's spirit mengatakan jika Kamu melihat catatan peninggalan dari Valius, Kamu dapat memperoleh informasi lebih lanjut tentang magical stone of the interaction. Baca catatan yang meninggalkan Valius di Beikini ruang berdoa.
QUEST_LV_0100_20150714_007433	Kamu telah menemukan cara untuk memblokir energi magis dari magical stone of the interaction dari catatan Valius. Kembali ke Jane's spirit dan beritahu dia.
QUEST_LV_0100_20150714_007434	Berdasarkan informasi magical stone of the interaction yang ditinggalkan oleh Valius, ada cara untuk menyelamatkan Jane. Bicaralah kepada Jane mengenai hal tersebut.
QUEST_LV_0100_20150714_007435	Mencari barang kenangan yang memiliki kekuatan magis Valius
QUEST_LV_0100_20150714_007436	Jane's spirit mengatakan bahwa untuk menghentikan magic generating stones  yang mensupply daya magis untuk magical stone of the interaction, kekuatan magis Valius 'diperlukan. Carilah obyek yang memiliki kekuatan magis Valius di Vebaiki Burial Chamber.
QUEST_LV_0100_20150714_007437	Kamu menemukan brosnya dan bisa merasakan kekuatan magis yang besar. Kembali ke Jane's spirit untuk menentukan apakah ini benda yang benar.
QUEST_LV_0100_20150714_007438	Kamu telah menemukan bros yang memiliki kekuatan magis Valius. Gunakan ini dan bicaralah dengan Jane's spirit bagaimana untuk menghentikan magic generating stones.
QUEST_LV_0100_20150714_007439	Hentikan magic generating stones di room of senses
QUEST_LV_0100_20150714_007440	Gunakan bros dengan kekuatan magis Valius di room of senses untuk menemukan magic generating stones yang asli dan menghentikannya. Jika Kamu menghentikan stones yang palsu, maka semua magic generating stones akan mulai meregenerasi kekuatan magisnya kembali.
QUEST_LV_0100_20150714_007441	Kamu sudah menghentikan semua magic generating stones di room of senses. Kembalilah ke Jane's spirit.
QUEST_LV_0100_20150714_007442	Kamu telah menghentikan magic generating stones di room of senses dan sekarang waktunya untuk menghentikan stones di room of rituals. Mendengarkan Jane's spirit.
QUEST_LV_0100_20150714_007443	Menghentikan magic generating stones di room of rituals
QUEST_LV_0100_20150714_007444	Magic generating stones di room of senses mempengaruhi magic generating stones yang berada di dekatnya. Jika Kamu tidak sengaja menyentuhnya maka Kamu bisa mengatur ulang itu menggunakan bros dengan kekuatan magis Valius '.
QUEST_LV_0100_20150714_007445	Kamu sudah menghentikan semua magic generating stones di room of senses. Kembalilah ke Jane's spirit.
QUEST_LV_0100_20150714_007446	Apa salahnya untuk lebih berhati-hati
QUEST_LV_0100_20150714_007447	Kamu telah memblokir kekuatan magis yang meregenarasi magical stones of interaction dengan menghentikan semua  magic generating stones. Bicaralan kepada Jane's spirit lagi.
QUEST_LV_0100_20150714_007448	Mencari barang kenangan dari segel Valius di Uzdaromo stone chamber.
QUEST_LV_0100_20150714_007449	Jane mengatakan ketika magical stones of the interaction sepenuhnya berhenti, Archon akan terbebas karena Kamu. Untuk mengalahkan Archon dengan mudah, cari benda-benda yang dapat yang dibuat Valius saat ia masih hidup.
QUEST_LV_0100_20150714_007450	Kamu telah melepaskan segel dan memperoleh cap untuk menekan energi demon. Bawalah dan Kembali ke Jane's spirit.
QUEST_LV_0100_20150714_007451	Kamu sudah siap untuk melawan Archon. Bicara dengan Jane's spirit bila sudah siap.
QUEST_LV_0100_20150714_007452	Menghentikan magical stones of the interaction
QUEST_LV_0100_20150714_007453	Ketika Kamu menghentikan magical stone of the interaction, Archon akan terbebas bersama dengan Jane's spirit. Hentikan magical stone of the interaction dan kalahkan Archon.
QUEST_LV_0100_20150714_007454	Kamu telah mengalahkan Archon. Bicara dengan Jane apa yang akan ia lakukan selanjutnya.
QUEST_LV_0100_20150714_007455	Terlahir dengan kekayaan melimpah
QUEST_LV_0100_20150714_007456	Tanya Adrijus
QUEST_LV_0100_20150714_007457	Tanyakan Adrijus apakah ia menemukan tablet lain di region lainnya
QUEST_LV_0100_20150714_007458	Dapatkan Stiff Hair menggunakan paralysis needle.
QUEST_LV_0100_20150714_007459	Kamu perlu hard brush untuk mengalahkan soil of the tombstone. Gunakan paralysis needle kepada Wendigo Archer untuk mendapatkan stiff hair.
QUEST_LV_0100_20150714_007460	Kembali ke Adrijus
QUEST_LV_0100_20150714_007461	Kamu telah memperoleh stiff hairs. Tampaknya Adrijus telah kembali dari perjalanannya jadi minta padanya untuk membuat brush.
QUEST_LV_0100_20150714_007462	Kumpulkan %s dari Wendigo Archer
QUEST_LV_0100_20150714_007463	Kamu telah membawakan stiff hairs kepada Adrijus, minta ia untuk membuatkan rough brush untuk Kamu.
QUEST_LV_0100_20150714_007464	Membuat rubbing dari tablet di Gruitis Hall
QUEST_LV_0100_20150714_007465	Membawa rough brush dan rubbing tools yang Adrijus berikan kepada Kamu dan pergi ke tablet di Gruitis Hall untuk menyikat tanah dan membuat rubbing dari itu.
QUEST_LV_0100_20150714_007466	Menyerahkan rubbing ke Adrijus
QUEST_LV_0100_20150714_007467	Kamu telah membuat rubbing yang bagus. Memberikan rubbing kepada Adrijus.
QUEST_LV_0100_20150714_007468	Dead of the Dead
QUEST_LV_0100_20150714_007469	Tampaknya Adrijus telah kembali dari pencarian tablet di daerah lainnya. Bicara kepadanya.
QUEST_LV_0100_20150714_007470	Kumpulkan Craute Grass Juice
QUEST_LV_0100_20150714_007471	Tablet di Vseio Cliffs sangat berlumut, sehingga Kamu harus menghilangkan lumut dengan Craute Grass Juice. Dapatkan jus dari Craute Grass yang tumbuh di sekitar Mirti Training Field.
QUEST_LV_0100_20150714_007472	Untuk membaca inscription dari tablet di Vseio Cliffs, Kamu memerlukan Craute Grass Juice. Kumpulkan jus dari Craute Grass yang tumbuh di sekitar Mirti Training Field.
QUEST_LV_0100_20150714_007473	Cobalah membuat rubbing dari tablet di Vseio Cliffs
QUEST_LV_0100_20150714_007474	Seperti yang Adrijus bilang, menggosok grass juice pada tablet di Vseio cliffs dan mengoleskan tinta untuk membuat rubbing.
QUEST_LV_0100_20150714_007475	Kalahkan para monster yang berkumpul di sekitar tablet
QUEST_LV_0100_20150714_007476	Seperti yang Adrijus telah peringatkan, para monster yang mencium aroma grass juice akan menyerang dari berbagai arah! Pertama-tama, kalahkan para monster.
QUEST_LV_0100_20150714_007477	Membuat rubbing dari tablet
QUEST_LV_0100_20150714_007478	Tampaknya Kamu sudah mengalahkan semua monster. Sekarang, buat rubbing dari tablet.
QUEST_LV_0100_20150714_007479	Kalahkan para monster yang menyerang setelah mencium grass juice
QUEST_LV_0100_20150714_007480	Laporan kepada Adrijus
QUEST_LV_0100_20150714_007481	Kamu sudah mengoleskan banyak grass juice, namun masih tidak bisa membuat rubbing yang baik. Laporkan hal ini kepada Adrijus.
QUEST_LV_0100_20150714_007482	Dapatkan bone powder dari para monster
QUEST_LV_0100_20150714_007483	Adrijus mengatakan bahwa ia akan meminta informasi kepada Alchemist Master. Sebelum Adrijus kembali, dapatkan beberapa bone powder dari para monster yang akan menjadi perekat tinta.
QUEST_LV_0100_20150714_007484	Kamu telah memperoleh cukup bone powder. Adrijus telah kembali jadi tanyakan kepadanya apa yang terjadi.
QUEST_LV_0100_20150714_007485	Tanyakan padanya apa yang dia dengar dari Alchemist Master
QUEST_LV_0100_20150714_007486	Membuat rubbing dari tablet di Vseio Cliffs
QUEST_LV_0100_20150714_007487	Adrijus menerima tinta khusus dari Vaidotas. Gunakan tinta khusus dan tempelkan untuk tinta untuk membuat rubbing dari tablet di Vseio Cliffs.
QUEST_LV_0100_20150714_007488	Menyerahkan rubbing ke Adrijus
QUEST_LV_0100_20150714_007489	Akhirnya, Kamu telah membuat rubbing yang baik kali ini. Berikan rubbing kepada Adrijus dan dengarkan apa yang ia katakan kepada Kamu.
QUEST_LV_0100_20150714_007490	Tempat di mana Metal Plate disimpan
QUEST_LV_0100_20150714_007491	Berbicara dengan Yutas mengenai Metal Plate
QUEST_LV_0100_20150714_007492	Carilah Metal Plate di Ramive Hills
QUEST_LV_0100_20150714_007493	Justas mengatakan bahwa ada banyak Metal Plates yang tidak bisa kamu bawa karena para monster. Pertama, pergilah ke Ramive Hills dan tenemukan Metal Plate.
QUEST_LV_0100_20150714_007494	Menyerahkan Metal Plate kepada Justas
QUEST_LV_0100_20150714_007495	Kamu menemukan Metal Plate di Ramive Hills. Bawa itu ke Justas.
QUEST_LV_0100_20150714_007496	Kamu telah menemukan Metal Plate di Ramive Hills tanpa masalah. Bicara kembali dengan Justas.
QUEST_LV_0100_20150714_007497	Menarik keluar Metal Plate dari sumur
QUEST_LV_0100_20150714_007498	Justas meminta Kamu untuk membawa Metal Plate yang ada di dasar sumur yang kering. Gunakan tali dengan magnet yang melekat untuk menarik keluar Metal Plate.
QUEST_LV_0100_20150714_007499	Menarik keluar Metal Plate dari sumur
QUEST_LV_0100_20150714_007500	Kamu sudah mengalahkan semua monster, sekarang tarik tali dari sumur untuk mendapatkan Metal Plate.
QUEST_LV_0100_20150714_007501	Kamu telah menarik keluar Metal Plate dari sumur. Berikan itu kepada Justas.
QUEST_LV_0100_20150714_007502	Rust Remover
QUEST_LV_0100_20150714_007503	Justas adalah mengalami kesulitan karena karat pada Metal Plate. Tanyakan Justas jika ada sesuatu yang Kamu bisa bantu lagi.
QUEST_LV_0100_20150714_007504	Dapatkan inner cores of Hallowventor Magician
QUEST_LV_0100_20150714_007505	Justas memberitahu Kamu bahwa Kamu harus menghilangkan karat dari Metal Plate di Demetrius. Untuk membuat rust remover, dapatkan inner cores of Hallowventor Magician di Etsukra Sanctum.
QUEST_LV_0100_20150714_007506	Kamu telah memperoleh semua inner cores of Hallowventor Magician. Bawa semua ke Justas.
QUEST_LV_0100_20150714_007507	Dapatkan %s dengan mengalahkan Hallowventor Magician
QUEST_LV_0100_20150714_007508	Justas menciptakan solusi acidic menggunakan inner cores of Hallowventor Magician. Bicara dengan Justas apa yang harus dilakukan selanjutnya.
QUEST_LV_0100_20150714_007509	Dapatkan Boiling Liquid
QUEST_LV_0100_20150714_007510	 Kalahkan Hallowventer Curse Speller dengan memercikkan bubuk karat yang Justas berikan kepada Kamu dan kumpulkan boiling liquid.
QUEST_LV_0100_20150714_007511	Kamu telah memperoleh boiling liquid yang cukup. Berikan kepada Justas.
QUEST_LV_0100_20150714_007512	Bicara dengan Alruida
QUEST_LV_0100_20150714_007513	Bertemu Alruida, asisten Justas. Dia dalam perjalanan ke Apsuba Hall.
QUEST_LV_0100_20150714_007514	Gunakan pereaksi untuk menemukan Metal Plates yang benar
QUEST_LV_0100_20150714_007515	Alruida mengatakan kepada Kamu untuk menemukan yang benar di antara Metal Plates yang tersebar di great hall. Gunakan pereaksi yang Alruida berikan kepada Kamu untuk menemukan Metal Plate yang benar.
QUEST_LV_0100_20150714_007516	Berikan Metal Plates kepada Alruida
QUEST_LV_0100_20150714_007517	Kamu telah menemukan Metal Plate yang benar. Temui Alruida dan serahkan padanya.
QUEST_LV_0100_20150714_007518	Bicaralah dengan Alruida apa ada Metal Plates lainnya.
QUEST_LV_0100_20150714_007519	Mengambil Metal Plates yang berada di bawah tanaman merambat
QUEST_LV_0100_20150714_007520	Di sudut Apsuba Hall, ada Metal Plates yang berada di bawah tanaman merambat. Tarik plate keluar dari tanaman merambat.
QUEST_LV_0100_20150714_007521	Menyerahkannya kepada Alruida
QUEST_LV_0100_20150714_007522	Kamu telah mengeluarkan Metal Plate. Berikan ke Alruida.
QUEST_LV_0100_20150714_007523	Singkirkan tanaman merambat
QUEST_LV_0100_20150714_007524	Berbicara dengan Alruida mengenai Metal Plates lainnya
QUEST_LV_0100_20150714_007525	Gunakan detection stick untuk menemukan Metal Plates di Polsas Highway
QUEST_LV_0100_20150714_007526	Alruida mengatakan bahwa ada satu tempat yang belum ia eksplorasi. Gunakan detection stick yang Alruida berikan kepada Kamu untuk menjelajahi Polsas Highway.
QUEST_LV_0100_20150714_007527	Mencari Metal Plates menggunakan detection stick di Polsas Highway
QUEST_LV_0100_20150714_007528	Alruida mengatakan bahwa ada satu tempat yang belum ia eksplorasi. Gunakan detection stick yang Alruida berikan kepada Kamu untuk menjelajahi Polsas Highway.
QUEST_LV_0100_20150714_007529	Alruida menemukan Metal Plate yang belum pernah ia temukan sebelumnya. Ambil Metal Plate berikan kepada Alruida.
QUEST_LV_0100_20150714_007530	Alruida senang karena semua plate telah terkumpul. Bicara kembali dengan Alruida.
QUEST_LV_0100_20150714_007531	Pergi menemui Justas
