ETC_20150317_000001	Kepa
ETC_20150317_009463	Solder's Dead Body
ETC_20150317_009464	Sviesa Altar
ETC_20150317_009465	High Crooked Road
ETC_20150317_009466	Varkis' Records
ETC_20150317_009467	Royal Mausoleum Guardian Device
ETC_20150317_009468	Lv1 Treasure Chest
ETC_20150317_009469	Defeat the Woodspirit Quest trigger
ETC_20150317_009470	Rock with moss
ETC_20150317_009471	Bokor Fray's favor (3)
ETC_20150317_009472	Prepare for the Giant Tree (1)
ETC_20150317_009473	Prepare for the Giant Tree (2)
ETC_20150317_009474	Disband the ghost gathering (4)
ETC_20150317_009475	Boarding Information
ETC_20150317_009476	Boss track
ETC_20150317_009477	Mi- Boss track
ETC_20150317_009478	Neglected wagon
ETC_20150317_009479	Track for two soldiers to encounter
ETC_20150317_009480	Training 1
ETC_20150317_009481	Training 2
ETC_20150317_009482	Training 3
ETC_20150317_009483	Training 4
ETC_20150317_009484	Training 5
ETC_20150317_009485	Dissemination wagon
ETC_20150317_009486	Explore Sparnas
ETC_20150317_009487	Trophies stolen by the Vubbes
ETC_20150317_009488	Abandoned supplies
ETC_20150317_009489	Shabby wooden box
ETC_20150317_009490	Recapture the Eastern Woods (7)
ETC_20150317_009491	Aras' Commission (6)
ETC_20150317_009492	Miners' Village Entry (2)
ETC_20150317_009493	[Sapper Master]{nl} Leonard Quicktongue
ETC_20150317_009494	[Hunter Master]{nl}    Fiona Ieva
ETC_20150317_009495	[Barbarian Master]{nl} Walder Junnot
ETC_20150317_009496	For the 4th Bokor Advancement
ETC_20150317_009497	Hidden trigger for 5th advancement of Wizard, Pyromancer, Cryomancer
ETC_20150317_009498	Rankis Seal Tower
ETC_20150317_009499	Ranka Seal Tower
ETC_20150317_009500	Spring Flower Trigger
ETC_20150317_009501	Farm
ETC_20150317_009502	Sweet-smelling Beehive
ETC_20150317_009503	Den
ETC_20150317_009504	Renzo
ETC_20150317_009505	Oil Barrel
ETC_20150317_009506	Mead Storage Box
ETC_20150317_009507	Elite Mob
ETC_20150317_009508	Eastern Woods
ETC_20150317_009509	Crystal Mine unseal track
ETC_20150317_009510	Relief Box
ETC_20150317_009511	Wagon Explosion
ETC_20150317_009512	Hidden house of Krivis
ETC_20150317_009513	[Psychokino Master]{nl} Ili Terid
ETC_20150317_009514	[Linker Master]{nl} Winona Ende
ETC_20150317_009515	Hidden trigger for 5th advancement Psychokino_Linker_Alchemist
ETC_20150317_009516	Mine Manager Brinker
ETC_20150317_009517	Start Trigger
ETC_20150317_009518	Medium Boss Golem Trigger
ETC_20150317_009519	[Hoplite Master]{nl}    Adidas Baylor
ETC_20150317_009520	For Krivis' 4th advancement quest track
ETC_20150317_009521	Rocktortuga Spawn Trigger
ETC_20150317_009522	Maggot
ETC_20150317_009523	Inner Catacombs
ETC_20150317_009524	Catacombs Outskirts
ETC_20150317_009525	IMC_Guard
ETC_20150320_009526	Status Points can be used in enhancing different abilities{nl}{nl}
ETC_20150323_009527	Orange Popolion
ETC_20150323_009528	Orange Gribaru
ETC_20150323_009529	Marionette
ETC_20150323_009530	Fire Lord
ETC_20150323_009531	Organ
ETC_20150323_009532	Velmoski
ETC_20150323_009533	Veliamonkey
ETC_20150323_009534	Silva Griffin
ETC_20150323_009535	Gold Hairpin 
ETC_20150323_009536	Bug
ETC_20150323_009537	Summon
ETC_20150323_009538	Squire Armor Repair Prop
ETC_20150323_009539	Squire Armor Repair Signboard
ETC_20150323_009540	Squire Sign Board
ETC_20150323_009541	Squire Work Table
ETC_20150323_009542	Squire Anvil
ETC_20150323_009543	Mass Egg
ETC_20150323_009544	Armaos 
ETC_20150323_009545	Glutton
ETC_20150323_009546	Succubus
ETC_20150323_009547	Tent
ETC_20150323_009548	Rabbee
ETC_20150323_009549	Eldigo
ETC_20150323_009550	Sorcket
ETC_20150323_009551	Honeybean
ETC_20150323_009552	Honeymeli
ETC_20150323_009553	Casket
ETC_20150323_009554	Green Eldigo
ETC_20150323_009555	Gremlin
ETC_20150323_009556	Vasilisk
ETC_20150323_009557	Refreshment Table
ETC_20150323_009558	Pink Root Mole
ETC_20150323_009559	Srautas Gorge
ETC_20150323_009560	Nefritas Cliff
ETC_20150323_009561	Tenet Garden
ETC_20150323_009562	Veja Ravine
ETC_20150323_009563	Vieta Gorge
ETC_20150323_009564	Septyni Glen
ETC_20150323_009565	Owl Burial Ground
ETC_20150323_009566	Karolis Springs
ETC_20150323_009567	Paupys Crossing
ETC_20150323_009568	Poslinkis Forest
ETC_20150323_009569	Saknis Plains
ETC_20150323_009570	Lemprasa Pond
ETC_20150323_009571	Kule Peak
ETC_20150323_009572	Sirdgela Forest
ETC_20150323_009573	Dvasia Peak
ETC_20150323_009574	Ramstis Ridge
ETC_20150323_009575	Akmens Ridge
ETC_20150323_009577	Rukas Plateau
ETC_20150323_009576	Tiltas Valley
ETC_20150323_009578	Zachariel Crossroads
ETC_20150323_009579	Stele Road
ETC_20150323_009580	Escanciu Village
ETC_20150323_009581	Fedimian Suburbs
ETC_20150323_009582	Pilgrim Path
ETC_20150323_009583	Altar Way
ETC_20150323_009584	Forest of Prayer
ETC_20150323_009585	Apsimesti Crossroads
ETC_20150323_009586	Uskis Arable Land
ETC_20150323_009587	Vilna Forest
ETC_20150323_009588	Dina Bee Farm
ETC_20150323_009589	Baron Allerno 
ETC_20150323_009590	Monastery
ETC_20150323_009591	Verkti Square
ETC_20150323_009592	Petrified City
ETC_20150323_009593	Roxona Market
ETC_20150323_009594	Fortress of the Land
ETC_20150323_009595	Fortress Battlegrounds
ETC_20150323_009596	Ibre Plateau
ETC_20150323_009597	Grand Yard Mesa
ETC_20150323_009598	Sventimas Exile
ETC_20150323_009599	Kadumel Cliff
ETC_20150323_009600	Kalejimas Visiting Room
ETC_20150323_009601	Storage
ETC_20150323_009602	Solitary Cells
ETC_20150323_009603	Workshop
ETC_20150323_009604	Investigation Room
ETC_20150323_009605	3cm Lake
ETC_20150323_009606	Astral Tower
ETC_20150323_009607	Castle Field
ETC_20150323_009608	Fallen City Dungeon
ETC_20150323_009609	White Tree Forest
ETC_20150323_009610	Maple Forest
ETC_20150323_009611	Grynas Trails
ETC_20150323_009612	Kateen Forest
ETC_20150323_009613	Grynas Training Camp
ETC_20150323_009614	Grynas Hills
ETC_20150323_009615	Greene Manor
ETC_20150323_009616	Farm Area
ETC_20150323_009617	Shaton Farm
ETC_20150323_009618	Shaton Reservoir
ETC_20150323_009619	Underground Passage
ETC_20150323_009620	Paupys Fort - past
ETC_20150323_009621	Gytis Settlement Area
ETC_20150323_009622	Letas Stream
ETC_20150323_009623	Petrified City
ETC_20150323_009624	Castle Dungeon
ETC_20150323_009625	Fantasy Library
ETC_20150323_009626	Coral Plains
ETC_20150323_009627	Great Fruit Forest
ETC_20150323_009628	Demon Prison
ETC_20150323_009629	Limestone Cave
ETC_20150323_009630	Demon Prison District 1
ETC_20150323_009631	Demon Prison District 2
ETC_20150323_009632	Demon Prison District 4
ETC_20150323_009633	Demon Prison District 3
ETC_20150323_009634	Demon Prison District 5
ETC_20150323_009635	Bracken Forest
ETC_20150323_009636	Tenants' Farm
ETC_20150323_009637	Aqueduct Bridge Area
ETC_20150323_009638	Myrkiti Farm
ETC_20150323_009639	Earth Fortress 59_1
ETC_20150323_009640	Earth Fortress 59_2
ETC_20150323_009641	Earth Fortress 59_3
ETC_20150323_009642	Astral Tower 60_1
ETC_20150323_009643	Laukimas Altar
ETC_20150323_009644	Seal Magic Circle
ETC_20150323_009645	Wooden Barrel
ETC_20150323_009646	Goddess Statue Wing
ETC_20150323_009647	Baron's Warehouse
ETC_20150323_009648	The monsters must have smelled the poison, they are marching in!
ETC_20150323_009649	Awakened Scorpio
ETC_20150323_009650	Drinking
ETC_20150323_009651	Well then, let's start!
ETC_20150323_009652	I will activate the barriers now.
ETC_20150323_009653	Now, I am relieved.
ETC_20150323_009654	Elderly Farmer
ETC_20150323_009655	I will exact revenge for my son!
ETC_20150323_009656	What? Why aren't they following my orders! 
ETC_20150323_009657	H-Help me...!
ETC_20150323_009658	Druid's Student
ETC_20150323_009659	Shaton, no!
ETC_20150323_009660	Ughh...
ETC_20150323_009661	Shaton Soldier General
ETC_20150323_009662	Shaton Soldier
ETC_20150323_009663	You're alive!
ETC_20150323_009664	It's endless...
ETC_20150323_009665	They are running away!
ETC_20150323_009666	Hurry!
ETC_20150323_009667	Use the branch!
ETC_20150323_009668	Defeat Yonazolem!
ETC_20150323_009669	You touched the rotten meat, and a Reaverpede appeared!
ETC_20150323_009670	Son! Wake up...
ETC_20150323_009671	The barrier protecting Tree Root Crystal of Laziness appeared!{nl}Better destroy it all before it disappear.
ETC_20150323_009672	The fire looks like it would die out soon.{nl}Get more kindling from the monsters and keep the fire alive.
ETC_20150323_009673	Defeat the soul binding Merge!
ETC_20150323_009674	Finally... Am I free? 
ETC_20150323_009675	No! Get me out!
ETC_20150323_009676	The sanctuary must have been corrupted. There are no blessing and monsters are marching in!
ETC_20150323_009677	Pilgrim Dallas
ETC_20150323_009678	Priest Gadan
ETC_20150323_009679	Dallas' Grave
ETC_20150323_009680	We can't talk about it here so please find me in Ukis Farmland.
ETC_20150323_009681	Mysterious Altar
ETC_20150323_009682	Soldier Gatus
ETC_20150323_009683	Soldier Turan
ETC_20150323_009684	Soldier Ramos
ETC_20150323_009685	Soldier Varan
ETC_20150323_009686	Retreat!
ETC_20150323_009687	Rampaging monsters are eyeing you!
ETC_20150323_009688	Anti-Monster Proliferation Device
ETC_20150323_009689	You showed up
ETC_20150323_009690	You mean Vakarine...{nl}will leave me alone?
ETC_20150323_009691	Hauberk...
ETC_20150323_009692	Yes.
ETC_20150323_009693	I want to talk to your partner{nl}about the details of the situation.
ETC_20150323_009694	Protect Hauberk while he absorbs power of the altar!
ETC_20150323_009695	Blut's Altar
ETC_20150323_009696	Protect me while I perform the ritual
ETC_20150323_009697	You can't trap me!
ETC_20150323_009698	Defeat Blut!!
ETC_20150323_009699	You will die here today, Blut!
ETC_20150323_009700	Defeat Nuaele!
ETC_20150323_009701	How did you...
ETC_20150323_009702	Block them!
ETC_20150323_009703	You won't get me!
ETC_20150323_009704	Stay alert.
ETC_20150323_009705	You are done here!
ETC_20150323_009706	I came to get back what is mine!
ETC_20150323_009707	Hauberk's Clone
ETC_20150323_009708	Come, my meinies!
ETC_20150323_009709	I will block this area.
ETC_20150323_009710	Get Hauberk!
ETC_20150323_009711	It's time to return, Hauberk
ETC_20150323_009712	Give it up, Hauberk!
ETC_20150323_009713	Vakarine wants you back.
ETC_20150323_009714	That's not for you to worry about
ETC_20150323_009715	Valtross
ETC_20150323_009716	Vakarine!
ETC_20150323_009717	I will follow
ETC_20150323_009718	Protect Zydrone until she completes the Evening Star Key!
ETC_20150323_009719	The Chain of Returns is mine!
ETC_20150323_009720	Stop it Hauberk!
ETC_20150323_009721	Get Dionys!
ETC_20150323_009722	Releasing the last seal.
ETC_20150323_009723	Follow me
ETC_20150323_009724	Dionys, the goddess is waiting for you
ETC_20150323_009725	I curse you all!
ETC_20150323_009726	Elementalist 2nd Circle required
ETC_20150323_009727	Elementalist 3rd Circle required
ETC_20150323_009728	Completed 10 overkills.
ETC_20150323_009729	Beginner Overkiller
ETC_20150323_009730	Completed 50 overkills
ETC_20150323_009731	Completed 200 overkills
ETC_20150323_009732	Beginner Boss Hunter
ETC_20150323_009733	You've defeated 10 Boss Monsters
ETC_20150323_009734	Expert Boss Hunter
ETC_20150323_009735	You've defeated 30 Boss Monsters
ETC_20150323_009736	You've defeated 50 Boss Monsters
ETC_20150323_009737	Master Boss Hunter
ETC_20150323_009738	You've defeated 200 Boss Monsters
ETC_20150323_009739	You've completed over 20 times of resurrecting with iCoin.
ETC_20150323_009740	You've succeeded crafting 3 times. You feel like you've benefited.
ETC_20150323_009741	You've succeeded crafting 10 times. Now, you feel comfortable when you craft.
ETC_20150323_009742	You've succeeded crafting 30 times. You can see your assets are increasing.
ETC_20150323_009743	You've succeeded crafting 100 times. No words are needed.
ETC_20150323_009744	Hairstyle Color1
ETC_20150323_009745	Let's change the hair
ETC_20150323_009746	Hairstyle Color2
ETC_20150323_009747	Hairstyle Color3
ETC_20150323_009748	Hairstyle Color4
ETC_20150323_009749	Lucky Guy
ETC_20150323_009750	You've robbed 1 treasure chest.
ETC_20150323_009751	Treasure Hunter : Beginner
ETC_20150323_009752	You've robbed 10 treasure chests.
ETC_20150323_009753	Treasure Hunter : Master
ETC_20150323_009754	You've robbed 100 treasure chests.
ETC_20150323_009755	Hanaming Kill Count
ETC_20150323_009757	Party Quest Count
ETC_20150323_009758	Altar Group Buff
ETC_20150323_009759	Purification Contribution
ETC_20150323_009760	Contributed in purifying evil energy
ETC_20150323_009761	Weakened Astral Body's Energy
ETC_20150323_009762	The energy of the Astral body can be felt weakly.
ETC_20150323_009763	Astral Body's Energy
ETC_20150323_009764	The energy of the Astral body can certainly be felt.
ETC_20150323_009765	Spooky Energy
ETC_20150323_009766	Monsters have become stronger due to spooky energy.
ETC_20150323_009767	Hauberk Hover
ETC_20150323_009768	Necromantic State
ETC_20150323_009769	You were attacked by Norgailler's necromantic bead!
ETC_20150323_009770	Obedience
ETC_20150323_009771	This monster is enslaved!
ETC_20150323_009772	Incapacitated
ETC_20150323_009773	Incapacitated by the Evening Star Rune.
ETC_20150323_009774	Possession
ETC_20150323_009775	This monster holds a part of Hauberk.
ETC_20150323_009776	Fainted Scorpio
ETC_20150323_009777	Scorpio has fainted!
ETC_20150323_009778	Recharge Poison
ETC_20150323_009779	The pot absorbed the monster's poison!
ETC_20150323_009780	Absorbed!
ETC_20150323_009781	Monster's Divine Flame
ETC_20150323_009782	Magic circle is waiting
ETC_20150323_009783	Resting soul
ETC_20150323_009784	Blessing - Increased HP Recovery
ETC_20150323_009785	Receiving a blessing.
ETC_20150323_009786	Mark sacrifice
ETC_20150323_009787	Sacrifice
ETC_20150323_009788	Mark of Purification
ETC_20150323_009789	Expansion
ETC_20150323_009790	Just attack.
ETC_20150323_009791	Demon Summon Crystal's Power
ETC_20150323_009792	Become stronger by receiving the powers of the Demon Summon Crystal.
ETC_20150323_009793	Mighty Buff
ETC_20150323_009794	Summon Bat
ETC_20150323_009795	Base
ETC_20150323_009796	Hostage Bomb
ETC_20150323_009797	Grynas Trails
ETC_20150323_009798	HP will be increased by 300 for 30 mins.
ETC_20150323_009799	SP will be increased by 300 for 30 mins.
ETC_20150323_009800	STA will be increased by 25 for 30 mins.
ETC_20150323_009801	Yogurt
ETC_20150323_009802	Movement Speed will be increased by 1 for 30 mins.
ETC_20150323_009803	Use multiple skills to suppress overkill.
ETC_20150323_009804	Use Status Points obtained through leveling up {nl}    and upgrade your character's abilities.
ETC_20150323_009805	Elementalist
ETC_20150323_009806	Vynas Camp
ETC_20150323_009807	Ryskus Stream
ETC_20150323_009808	Maskuote Narthex
ETC_20150323_009809	Taika Cliff
ETC_20150323_009810	Apgaule Altar
ETC_20150323_009811	Sviesa Altar
ETC_20150323_009812	Ershike Altar
ETC_20150323_009813	Shileik Trail
ETC_20150323_009814	Bokshita Uphill
ETC_20150323_009815	Joriko Plaza
ETC_20150323_009816	Tvora Road
ETC_20150323_009817	Zvyra Vacant Lot
ETC_20150323_009818	Settlement Area
ETC_20150323_009819	Lenta Notice
ETC_20150323_009820	Abandoned Farmland
ETC_20150323_009821	Adelno Experiment Area
ETC_20150323_009822	Vynai Brewery
ETC_20150323_009823	Stishka Farm Road
ETC_20150323_009824	Old Food Storage
ETC_20150323_009825	Sekio Trail
ETC_20150323_009826	Ramus Crossroads
ETC_20150323_009827	Restricted Area
ETC_20150323_009828	Tenant Farmer Lodge
ETC_20150323_009829	Zalaum Farmland
ETC_20150323_009830	Farm Waterway
ETC_20150323_009831	Tylila Path
ETC_20150323_009832	Ishipare Farmland
ETC_20150323_009833	Farm Assembly Hall
ETC_20150323_009834	Grape Farm
ETC_20150323_009835	Ginan Farm Road
ETC_20150323_009836	Riaum Hill
ETC_20150323_009837	Vinoga Brewery
ETC_20150323_009838	Darbas Entrance
ETC_20150323_009839	Oasthouse
ETC_20150323_009840	Harvest Storage
ETC_20150323_009841	Fallow Ground
ETC_20150323_009842	Padeka Altar
ETC_20150323_009843	Ziuluti Vacant Lot
ETC_20150323_009844	Nuodo Coast
ETC_20150323_009845	Joint Farmland
ETC_20150323_009846	Ishigiti Herb Farm
ETC_20150323_009847	Bandrass Forkroad
ETC_20150323_009848	Farm Entrance
ETC_20150323_009849	Abandoned Grape Farm
ETC_20150323_009850	Deserted Workshop
ETC_20150323_009851	Cottage of Farm Manager
ETC_20150323_009852	Kvie Farm Area
ETC_20150323_009853	Runkeil Farm Area
ETC_20150323_009854	Avarza Grape Farm
ETC_20150323_009855	Ziura Crossroads
ETC_20150323_009856	Farm Guard Post
ETC_20150323_009857	Zole Farmland
ETC_20150323_009858	Neshiva Road
ETC_20150323_009859	Ishkla Farm Road
ETC_20150323_009860	Farm Plaza
ETC_20150323_009861	Gausa Workplace
ETC_20150323_009862	Zirta Brewery
ETC_20150323_009863	Reservior Stairs
ETC_20150323_009864	Pupule Vegetable Garden
ETC_20150323_009865	Aging Room
ETC_20150323_009866	Jabai Farmland
ETC_20150323_009867	Tvirta Reservoir Embankment
ETC_20150323_009868	Shulioti Fallow Ground
ETC_20150323_009869	Wind Vane Tower
ETC_20150323_009870	Dokas Reservoir Port
ETC_20150323_009871	Pile of Boxes 01
ETC_20150323_009872	Pile of Boxes 02
ETC_20150323_009873	Piece of Wood
ETC_20150323_009874	Gele Plateau Cable Car
ETC_20150323_009875	Akmens Ridge Cable Car
ETC_20150323_009876	Portal Wizard
ETC_20150323_009877	Demon Lord Blut
ETC_20150323_009878	Alchemy Pot
ETC_20150323_009879	Large Broken Signboard
ETC_20150323_009880	Sleeping Scorpio
ETC_20150323_009881	Small Pot
ETC_20150323_009882	Small Goddess Statue
ETC_20150323_009883	Great Cathedral Footstep
ETC_20150323_009884	Great Cathedral Device 1
ETC_20150323_009885	Great Cathedral Device 2
ETC_20150323_009886	Corrupted Altar
ETC_20150323_009887	Pilgrim Statue
ETC_20150323_009888	Offered flower
ETC_20150323_009889	Crystal Processing Device
ETC_20150323_009890	Use Elementalist Attributes
ETC_20150323_009891	Hunt boss monsters with party members.
ETC_20150323_009892	DoTimeAction:Collecting Woods:3#SITGROPESET2:None
ETC_20150323_009893	Property:1/PropertyAdd:1/GiveItem:SIAULIAI50_WOOD_PIECE:1:0/NPCKill/EffectNPC:Local:F_pc_making_finish_white:2:BOT/Notice:NOTICE_Dm_Clear:Acquired wood!:3
ETC_20150323_009894	DoTimeAction:Looking through greenery:2:SITGROPE:None
ETC_20150323_009895	Property:1/PropertyAdd:1/GiveItem:FARM47_4_SQ_040_ITEM_1:1:0/NPCDead/EffectNPC:Local:F_pc_making_finish_white:2:BOT/Notice:NOTICE_Dm_Clear:Found Hardtack!:5
