SKILL_20150317_000001	Attack
SKILL_20150414_003799	{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Membuat attack terus menerus menggunakan pedang. Double attack dengan critical tingkat tinggi  dan memiliki kesempatan musuh pingsan.
SKILL_20150414_003800	{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Menembak panah Broadhead. Musuh terpukul jatuh di bawah Bleed.
SKILL_20150414_003801	{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Tembak panah pisau belati dengan penetrasi yang kuat. Pertahanan musuh saat memukul sementara menurun dan membatalkan magic protecting musuh.
SKILL_20150414_003802	{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Menembak panah berduri. Pukulan tergantung pada jenis pertahanan musuh.
SKILL_20150414_003803	{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Menembak panah yang meledakan musuh dalam bentuk salib saat dibunuh.
SKILL_20150414_003804	{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Asap api dari daerah tembakan dengan panah dan attack enemy.
SKILL_20150414_003805	{#DD5500}{ol}[Physical] - [??]{/}{/}{nl}Menggantung bom panah dan menembak. Panah meledak setelah memukul musuh.
SKILL_20150414_003806	{#DD5500}{ol}[Physical] - [Hit]{/}{/}{nl}Beberapa peluru api ke arah musuh.
SKILL_20150414_003807	{#DD5500}{ol}[Physical] - [Hit]{/}{/}{nl}Menembak ke depan saat bergerak mundur.
SKILL_20150414_003808	{#DD5500}{ol}[Physical] - [Hit]{/}{/}{nl}Gunakan kecepatan untuk bergerak cepat saat menyerang ketika naik di atas.
SKILL_20150414_003809	{#DD5500}{ol}[Physical] - [Hit]{/}{/}{nl}Tembak berlawanan arah Kamu bergerak saat menjalankan.
SKILL_20150414_003810	Call
SKILL_20150414_003811	Memanggil kembali Hawk milikmu
SKILL_20150414_003812	Level 1 Master
SKILL_20150414_003813	Looking
SKILL_20150414_003814	Roost
SKILL_20150414_003815	Pasang Perch di mana Hawk bisa menunggu. Hawk menunggu perintah pemilik pada Perch. Menghilang saat Kamu bergerak jauh dari Perch.
SKILL_20150414_003816	Range #{CaptionRatio}#{nl}Durasi Perch #{CaptionRatio2}# detik
SKILL_20150414_003817	Circling
SKILL_20150414_003818	Terbang berputar-putar di sekitar area target. Berbagai pertahanan musuh dalam penurunan target area.
SKILL_20150414_003819	Range Defense rate -#{CaptionRatio}# {nl}Durasi 0 detik
SKILL_20150414_003820	Hovering
SKILL_20150414_003821	{#DD5500}{ol}[Physical] - [Hit]{/}{/}{nl}Mengapung di area target dan menyerang musuh yang lewat bawah.
SKILL_20150414_003822	{#DD5500}{ol}[Physical] - [Hit]{/}{/}{nl}Membuang hawk doll ke satu area dan menyerang area itu.
SKILL_20150414_003823	Tangan dan Tembak
SKILL_20150414_003824	Tunggu elang. Kamu tidak menerima demage sementara tergantung dan dapat membuat serangan normal pada musuh.
SKILL_20150414_003825	{#993399}{ol}[Magic] - [Holy]{/}{/}{nl}Membuat magic circle yang menyembuhkan HP atau menyerang musuh. Tidak berlaku untuk musuh flying. 
SKILL_20150414_003826	{#993399}{ol}[Magic] - [Holy]{/}{/}{nl}Membuat magic circle untuk menyembuhkan status abnormal teman atau menyerang musuh. Tidak berlaku untuk musuh flying. 
SKILL_20150414_003827	Membuat magic circle yang terus menerus mengurangi defense musuh. 
SKILL_20150414_003828	Membuat magic circle yang meningkatkan skill level 1 kali. 
SKILL_20150414_003829	Summon holy torch untuk meningkatkan HP recovery teman disekitar. 
SKILL_20150414_003830	Membuat magic circle untuk meningkatkan critical teman atau mengurangi critical lawan.
SKILL_20150414_003831	Meningkatkan jumlah buff yang dapat diterima anggota party. 
SKILL_20150414_003832	{#993399}{ol}[Magic] - [Electric]{/}{/}{nl}Menggunakan kekuatan Lightning untuk magic circle yang akan menjatuhkan petir pada musuh. 
SKILL_20150414_003833	Memberikan tanda (Mark) pada musuh. STR dan INT kamu dan anggota partymu meningkat saat musuh yang telah ditandai tersebut mati.
SKILL_20150414_003834	Membuat magic circle yang menjaga buff untukmu dan anggota party. 
SKILL_20150414_003835	{#993399}{ol}[Magic] - [Holy]{/}{/}{nl}Semprotkan holy water untuk meningkatkan pertahanan sekutu dan menimbulkan damage kepada musuh.
SKILL_20150414_003836	Buat magic circle dimana sekutu DEX meningkat dan musuh menghindar dan penurunan pertahanan fisik.
SKILL_20150414_003837	Berikan berkat yang memberikan damage tambahan pada serangan dari party members.
SKILL_20150414_003838	Membangkitkan target yang telah mati.
SKILL_20150414_003839	Untuk Sementara waktu memberikan Holy attribute pada serangan Kamu dan anggota party.
SKILL_20150414_003840	{#993399}{ol}[Magic] - [Holy]{/}{/}{nl}Membuat exorcism circle melukai musuh yang berada di dalamnya serta memberikan damage terus menerus.
SKILL_20150414_003841	Memberikan status curse pada musuh untuk menurunkan pertahanan magic dan mencegah recovery.
SKILL_20150414_003842	{#993399}{ol}[Magic] - [Dark]{/}{/}{nl}Mengendalikan musuh di bawah kutukan dan menimbulkan damage. Bonus damage berlaku untuk serangan ke 3.
SKILL_20150414_003843	Gunakan monkey skull untuk menggiring zombie ke daerah yang diinginkan.
SKILL_20150414_003844	Membuat magic circle yang mengubah musuh yang tewas menjadi zombie.
SKILL_20150414_003845	Melempar Amulet ke target yang menghentikan rasa sakit. Target tidak menerima damage ketika efek diaktifkan tapi menerima damage akumulasi sekaligus ketika efek berakhir.
SKILL_20150414_003846	{#DD5500}{ol}[Physical] - [Hit]{/}{/}{nl}Memerintahkan zombie untuk berdansa. Zombie menari di sekitar area target dan bila musuh menyentuh zombie menerima damage.
SKILL_20150414_003847	Memasang samdy pattern yang mewakili kematian noir di tanah. Movement speed dan max. HP zombie dan sekutu di sekitar pola meningkat.
SKILL_20150414_003848	Pasang pola Ogue yang mewakili kekuatan noir di tanah. Kekuatan zombie dan sekutunya di sekitar pola meningkat.
SKILL_20150414_003849	{#993399}{ol}[Magic]{/}{/}{nl}Ledakan zombie yang dekat area target dan menyerang musuh di sekitar.
SKILL_20150414_003850	Mengukir Statue Vakarine, Goddess of Evening Star. {nl}Dapat warp ke daerah lain melalui Statue.
SKILL_20150414_003851	Mengukir Statue Zemyna, Goddess of Earth. {nl}Sekutu yang dekat Statue menggunakan lebih sedikit SP saat menggunakan skill.
SKILL_20150414_003852	SP -#{CaptionRatio}# {nl}Statue durasi #{CaptionRatio2}# detik{nl}Gunakan 4 Pine woods
SKILL_20150414_003853	Mengukir Statue of Laima, Goddess of Fate. {nl}Skill cooltime dari party members menurun bila dekatnya.
SKILL_20150414_003854	Cooltime -#{CaptionRatio}#%{nl}Durasi Statue #{CaptionRatio2}# detik{nl}Memakai 4 cedar woods
SKILL_20150414_003855	{#993399}{ol}[Magic] - [Fire]{/}{/}{nl}Mengukir an owl statue yang menyerang musuh.
SKILL_20150414_003856	Attack Power #{SkillAtkAdd}#{nl}Defend #{CaptionRatio}#times{nl}Durasi #{CaptionTime}# detik{nl}Gunakan 3 Oak wood
SKILL_20150414_003857	Mengukir holy tree yang membuat musuh disekitar terkena efek silence.
SKILL_20150414_003858	Durasi Statue #{CaptionRatio}# detik{nl}Memakai 6  Ash woods
SKILL_20150414_003859	Mengukir Statue of Ausrine, Goddess of Morning Star. Kamu dan sekutu Kamu tidak menerima kerusakan setelah berputar di sekitar patung tiga kali.
SKILL_20150414_003860	{#339999}{ol}[Blessing of Goddess]{/}{/} Durasi #{CaptionRatio}# detik{nl}Goddess Statue durasi 30 detik{nl}Gunakan 4 Cedar wood
SKILL_20150414_003861	Mengeluarkan roh dari dalam tubuh. Roh hanya bisa bergerak di dekat tubuh.
SKILL_20150414_003862	Memindahkan tubuh ke dalam roh untuk bersatu kembali. Hanya dapat digunakan ketika roh berada di luar tubuh.
SKILL_20150414_003863	{#993399}{ol}[Magic] - [Holy]{/}{/}{nl}Ikat musuh untuk menghentikan gerakan dan menimbulkan damage.
SKILL_20150414_003864	Menurunkan STR, CON, INT, SPR, DEX musuh disekitar.
SKILL_20150414_003865	{#993399}{ol}[Magic]{/}{/}{nl}Ledakan jiwa yang terpisah dari tubuh dan menimbulkan damage.
SKILL_20150414_003866	Transfer kemampuanmu untuk sekutu di depan kamu.
SKILL_20150414_003867	Attack soul
SKILL_20150414_003868	Basic attack on spirits saat berada di luar tubuh
SKILL_20150414_003869	{#DD5500}{ol}[Physical] - [Hit]{/}{/}{nl}Strongly smack down enemy. 
SKILL_20150414_003870	Mengaktifkan aura dan menaikan HP recovery dari allies disekitar.
SKILL_20150414_003871	Menciptakan magic circle yang memiliki kesempatan untuk merubah musuh.
SKILL_20150414_003872	Tingkatkan sementara attribute resistance Kamu dan party Anda
SKILL_20150414_003873	Fice, Ice, Electric Resistance +#{CaptionRatio}# {nl}Poison, Earth Resistance +#{CaptionRatio2}#{nl}Buff Durasi #{CaptionTime}#detik
SKILL_20150414_003874	Dapat membunuh mutant atau demon tipe musuh sekaligus.
SKILL_20150414_003875	Membuat dinding pelindung yang mendorong pergi musuh dan memblokir mereka masuk.
SKILL_20150414_003876	{#DD5500}{ol}[Physical] - [Hit]{/}{/}{nl}Membuat kulit keras seperti baja dan mementalkan serangan musuh untuk menimbulkan damage.
SKILL_20150414_003877	Reflect attack sebesar physical attack.{nl}Reflect damage +#{SkillAtkAdd}#{nl}Ranged projectile, cannot defend magic
SKILL_20150414_003878	{#DD5500}{ol}[Physical] - [Hit]{/}{/}{nl}Gunakan tanganmu yang terlatih untuk menyerang musuh secara terus-menerus.
SKILL_20150414_003879	{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Terus menyerang dengan ujung tangan.
SKILL_20150414_003880	{#DD5500}{ol}[Physical] - [Hit]{/}{/}{nl}Gunakan pisau tangan untuk menghancurkan shield. 
SKILL_20150414_003881	{#DD5500}{ol}[Physical] - [Hit]{/}{/}{nl}Memukul dari jarak dekat menghancurkan bagian dalam tubuh musuh. Musuh yang terkena serangan akan kehilangan HP dan SP terus menerus.
SKILL_20150414_003882	{#DD5500}{ol}[Physical] - [Hit]{/}{/}{nl}Mengumpulkan kekuatan kemudian tembak ke depan. Musuh terdorong dan menerima damage.
SKILL_20150414_003883	{#DD5500}{ol}[Physical] - [Hit]{/}{/}{nl}Melempar koin dengan ujung jari untuk memberikan damage pada musuh.
SKILL_20150414_003884	Mengubah statusmu sementara membuatmu menjadi kebal terhadap serangan apapun.
SKILL_20150414_003885	Buat dispeller yang memblokir magic berbahaya atau efek.
SKILL_20150414_003886	Buat skill kamu dalam sebuah gulungan yang bisa digunakan siapapun.
SKILL_20150414_003887	Buat sebuah shop untuk menjual skill anda dengan efek menguntungkan.
SKILL_20150414_003888	Gunakan ritual untuk menyembuhkan teman dengan status Lv2 atau untuk menimbulkan damage pada musuh.
SKILL_20150414_003889	Attack Power #{SkillAtkAdd}#{nl}Target #{CaptionRatio}#{nl}Heal semua anggota party{nl}Heal #{CaptionRatio}# allies{nl}Menggunakan 500 silver
SKILL_20150414_003890	Buat kotak penawaran untuk menerima sumbangan barang dari sekutu. Bisa dipasang dekat Goddess Statue saja.
SKILL_20150414_003891	Memperpanjang durasi efek berbahaya yang diterapkan pada musuh.
SKILL_20150414_003892	Menembus ke dalam pikiran musuh di depan dan mengendalikannya.
SKILL_20150414_003893	{#993399}{ol}[Magic]{/}{/}{nl}Rumput terdekat dari area target attack musuh.
SKILL_20150414_003894	Sementara berubah menjadi animal, plant, insect tipe monster di depan.
SKILL_20150414_003895	Berubah kembali ke bentuk monster terakhir yang kamu pakai.
SKILL_20150414_003896	Rumput di daerah sasaran melindungi Kamu dan party Anda.
SKILL_20150414_003897	Rumput sementara tumbuh di daerah sasaran. Monster memasuki wilayah ini sebagai jenis tanaman.
SKILL_20150414_003898	Randomly summon monster di daerah yang sama untuk didepan Anda.
SKILL_20150414_003899	Meningkatkan max. SP dan STA kamu dan party.
SKILL_20150414_003900	Mengubah monster di depan jadi sebuah monster yang berbeda.
SKILL_20150414_003901	Memprediksi dan menunjukkan terlebih dahulu item apa yang akan diturunkan oleh monster
SKILL_20150414_003902	Membatalkan magic dari musuh di sekitar.
SKILL_20150414_003903	Memperlihatkan daerah dimana musuh akan menyerang kepadamu dan anggota partymu.
SKILL_20150414_003904	Mengubah drop item musuh. Tahu kalau barang langka akan turun.
SKILL_20150414_003905	Menghukum mati target. Target akan mati saat waktu membaca mantra selesai.
SKILL_20150414_003906	Max. memprovokasi meningkat.
SKILL_20150414_003907	Pingsan karena sakit.
SKILL_20150414_003908	Fire, Ice, Electric, Poison, Earth Resistance meningkat
SKILL_20150414_003909	Fisik, magic attack meningkat
SKILL_20150414_003910	Pillaging
SKILL_20150414_003911	Tidak bisa melihat di depan
SKILL_20150414_003912	Blessings of Goddess
SKILL_20150414_003913	Dapat mencari
SKILL_20150414_003914	Memompa otot
SKILL_20150414_003915	Kekuatan meningkat sementara max. Stamina menurun.
SKILL_20150414_003916	Guard set buff
SKILL_20150414_003917	Status buff di mana Will dari Guard buff dapat diaktifkan
SKILL_20150414_003918	Will of Guard
SKILL_20150414_003919	Attack terhadap Demon tipe monster +125
SKILL_20150414_003920	Musuh memukul dengan [Umbo Blow] jatuh dan mendorong kekuatan meningkat sebesar 40 per attribute level.
SKILL_20150414_003921	Mordschlag: Cloth Armor
SKILL_20150414_003922	Terapkan efek dari Mordschlag pada baju kulit juga untuk kain jenis baju besi
SKILL_20150414_003923	Hangman's Knot memberikan 20% dari karakter magic damage per attribute level sebagai damage tambahan
SKILL_20150414_003924	Target memiliki 5% kesempatan jatuh di bawah [Weaken Defense] per attribute level ketika memukul dengan serangan dasar selama spirit state. 
SKILL_20150414_003925	Fire, Ice, Electric, Poison, Elemen Earth meningkat 1 per attribute level ketika menggunakan [Resist Elements].
SKILL_20150414_003926	Monsters ditusuk dengan [Pointing] memiliki 5% kesempatan per attribute level jatuh di bawah [Fear] setiap 3 detik. 
SKILL_20150414_003927	Pertahanan musuh menerima [Retrieve] attacks mengurangi 10 per attribute level.
SKILL_20150414_003928	Max. Kapasitas racun [Poison Pot] meningkat 10 per attribute level.
SKILL_20150414_003929	Arrest: Slowdown
SKILL_20150414_003930	[Slowdown] yang tersisa setelah [Arrest]. Tingkat atribut yang lebih tinggi memperpanjang durasi.
SKILL_20150414_003931	Weapon Repair: Meningkatkan jumlah
SKILL_20150414_003932	Jumlah [Weapon Repair] meningkat 1 per level.
SKILL_20150414_003933	Armor Repair: Meningkatkan jumlah
SKILL_20150414_003934	Jumlah [Armor Repair] meningkat 1 per level.
SKILL_20150414_003935	Keel Hauling: Bleed
SKILL_20150414_003936	Musuh jatuh di bawah [Bleed] untuk 5 detik ketika attack dengan [Keel Hauling]. Durasi [Bleed] meningkat 1 detik per level.
SKILL_20150414_003937	Iron Skin: Additional Reflect Damage
SKILL_20150414_003938	[Iron Skin] reflects additional damage 20% dari character's physical attack per attribute level.
SKILL_20150414_003939	Cross Guard: Extend Stagger
SKILL_20150414_003940	Waktu musuh stiffened dengan [Cross Guard] memperpanjang 1 detik per attribute level. 
SKILL_20150414_003941	Pommel Beat: Enhance
SKILL_20150414_003942	Pommel Beat: Enhance 2
SKILL_20150414_003943	Double Slash : Enhance
SKILL_20150414_003944	Butterfly: Enhance
SKILL_20150414_003945	Skull Swing: Enhance
SKILL_20150414_003946	Skull Swing: Enhance 2
SKILL_20150414_003947	Spear Throw: Enhance
SKILL_20150414_003948	Stomping Kick: Enhance 2
SKILL_20150414_003949	Heavy Shot: Enhance
SKILL_20150414_003950	Damage dari [Knock Heavy Shot] meningkat per attribute level.
SKILL_20150414_003951	Heavy Shot: Enhance 2
SKILL_20150414_003952	Damage dari [Heavy Shot] enhanced ke Archer Circle 3.
SKILL_20150414_003953	Twin Arrow: Enhance
SKILL_20150414_003954	Damage dari [Twin Arrow] meningkat per attribute level.
SKILL_20150414_003955	Tear Down: Enhance
SKILL_20150414_003956	Damage dari [Tear Down] meningkat per attribute level.
SKILL_20150414_003957	Tear Down: Enhance 2
SKILL_20150414_003958	Damage dari [Tear Down] enhanced ke Quarrel Shooter Circle 3.
SKILL_20150414_003959	Running Shot: Enhance
SKILL_20150414_003960	Damage dari [Running Shot] meningkat per attribute level.
SKILL_20150414_003961	Tear Gas: Additional Damage
SKILL_20150414_003962	Musuh dalam rage dari [Tear Gas] menerima damage setiap 2 detik. Damage meningkat per attribute level.
SKILL_20150414_003963	Magic Arrow: Enhance 
SKILL_20150414_003964	Damage dari [Magic Arrow] meningkat per attribute level.
SKILL_20150414_003965	Magic Arrow: Enhance 2
SKILL_20150414_003966	Damage dari [Magic Arrow] enhanced ke Fletcher Circle 3. 
SKILL_20150414_003967	Distribution Table: Salad
SKILL_20150414_003968	Durasi dari [Install Distribution Table] Salad meningkat satu menit per level.
SKILL_20150414_003969	Distribution Table: Sandwich
SKILL_20150414_003970	Durasi dari [Install Distribution Table] Sandwich meningkat satu menit per level.
SKILL_20150414_003971	Distribution Table: Soup
SKILL_20150414_003972	Durasi dari [Install Distribution Table] Soup meningkat satu menit per level.
SKILL_20150414_003973	Distribution Table: Yogurt
SKILL_20150414_003974	Durasi dari [Install Distribution Table] Yogurt meningkat satu menit per level.
SKILL_20150414_003975	High Guard: Increased Defense
SKILL_20150414_003976	Pertahanan [High Guard] meningkat 1 per attribute level.
SKILL_20150414_003977	Pertahanan dari [Swell Right Arm] meningkat 1 per attribute level.
SKILL_20150414_003978	Swell Brain: Enhance
SKILL_20150414_003979	Intelligence effect dari [Swell Brain] meningat per attribute level.
SKILL_20150414_003980	Unbind: Enemy Damage
SKILL_20150414_003981	Musuh [Unbinded] menerima damage. Attack meningkat 10% dari magic attack per attribute level.
SKILL_20150414_003982	Summon Familar Spirit: Enhance
SKILL_20150414_003983	Damage dari Spirit summoned [Summon Familiar Spirit] meningkat per attribute level.
SKILL_20150414_003984	Summon Familar Spirit: Splash
SKILL_20150414_003985	Ketika summoned familiar spirit emeledak sendiri, ada 1% kesempatan per attribute level untuk itu untuk damage musuh terdekat. 
SKILL_20150414_003986	Sorcerer: SP Recovery
SKILL_20150414_003987	Character's SP recovery meningkat 1 per attribute level.
SKILL_20150414_003988	Flesh Canon: Decompose
SKILL_20150414_003989	Ada kesempatan musuh jatuh dalam status membusuk selama 30 detik saat diserang dengan [Flesh Canon]. Kesempatan meningkat 5% per attribute level.
SKILL_20150414_003990	Flesh Hoop: Demoralize
SKILL_20150414_003991	Attack musuh di sekitar ring setelah menggunakan [Flesh Hoop] berkurang 15 detik. Kembali menjadi normal jika pindah menjauhi lingkaran itu. 
SKILL_20150414_003992	Item Awakening: Quick
SKILL_20150414_003993	Monsters dibuat dalam dungeon dengan [Item Awakening] berkurang 1.
SKILL_20150414_003994	Item Awakening: Prompt Decision
SKILL_20150414_003995	Mengurangi jumlah Waves di dalam dungeon menggunakan [Item Awakening] sebanyak 1 kali.
SKILL_20150414_003996	Weapon Swap
SKILL_20150414_003997	Kamu dapat mengganti senjata.
SKILL_20150414_003998	Vendetta: Counter Attack
SKILL_20150414_003999	Menggandakan damage saat menyerang pada musuh yang terkena [Bleeding] dengan [Vendetta].
SKILL_20150414_004000	Backstep: Massive Bleed
SKILL_20150414_004001	Musuh akan Menjadi status [Massive Bleed] jika attack dengan [Back Step] saat Bleeding.
SKILL_20150414_004002	Magic Arrow: Silence
SKILL_20150414_004003	Musuh menerima [Magic Arrow] fire attack memiliki kesempatan terkena [Silence]. Kesempatan meningkat 10% per attribute level.
