QUEST_LV_0100_20150317_000001	Sentinel
QUEST_LV_0100_20150714_007141	I am so grateful since you are helping us with the restoration of the seal.{nl}But, I don't know how long this seal would hold up... I hope Austeja comes back soon.
QUEST_LV_0100_20150714_007142	I will comfort this.{nl}
QUEST_LV_0100_20150714_007143	Their pain, resentment, wrath and sadness...{nl}I hope they all forget in the arms of the goddess.
QUEST_LV_0100_20150714_007144	The Chapparition in Escanciu Village took away many lives.{nl}Defeat it in the name of the goddess.
QUEST_LV_0100_20150714_007145	I'm sorry... but,{nl}Can you burn this oration in front of the epitaph at Nepatogus Field in Rukas Plateau? {nl}You have explored different areas of the valley. I think you are more than qualified to comfort their souls.
QUEST_LV_0100_20150714_007146	key to check the map #7
QUEST_LV_0100_20150714_007147	Notice/!/The box appeared!{nl}Check the box inside while avoiding monsters' attacks!#7
QUEST_LV_0100_20150714_007148	Notice/You failed to get the treasure of the stonemason's family!{nl}Pipoti has disappeared, but you will meet him again in the future!
QUEST_LV_0100_20150714_007149	Notice/Obtained the diary of Varkis{nl}Let's bring it back to Varkis!
QUEST_LV_0100_20150714_007150	Notice/Rescue Varkis under attacks! Defeat Lithorex and save him!#5
QUEST_LV_0100_20150714_007151	Notice/Unfortunately, Varkis passed away. {nl}But, if you go to Varkis' camp, leave his diary#5
QUEST_LV_0100_20150714_007152	Leave
QUEST_LV_0100_20150714_007153	Looking for the documents of Varkis
QUEST_LV_0100_20150714_007154	Looking for the document which Varkis hid/#SITGROPESET2/3/TRACK_BEFORE/SSN_HATE_AROUND
QUEST_LV_0100_20150714_007155	Notice/It is written that the next document is hidden at Apatinis Cliff#5
QUEST_LV_0100_20150714_007156	Recording
QUEST_LV_0100_20150714_007157	Preparing the firewood
QUEST_LV_0100_20150714_007158	Notice/!/Some parts of the Entrance Purifier are missing!{nl}It appears that the missing parts were taken by Vubbes labeled with a question mark!#5
QUEST_LV_0100_20150714_007159	Notice/Repair complete!{nl}Entrance Purifier has been activated again!#5
QUEST_LV_0100_20150714_007160	Notice/Repair complete!{nl}Entrance Purifier has been activated again!#5
QUEST_LV_0100_20150714_007161	Notice/The Central Purifier is also broken.{nl}Use the Compass to find replacement parts #5
QUEST_LV_0100_20150714_007162	Notice/The mine compass is pointing at District 4.{nl}Go to District 4 and find the spare parts #5
QUEST_LV_0100_20150714_007163	Notice/Fixed the Central Purifier!{nl}It's working now!#5
QUEST_LV_0100_20150714_007164	Notice/A crucial part is missing{nl}Use the Mine Compass to look for the part#5
QUEST_LV_0100_20150714_007165	Notice/The compass is pointing to District 6.{nl}Find the part at District 6#5
QUEST_LV_0100_20150714_007166	Notice/The compass is pointing to District 6.{nl}Go to District 6 and look for the part#5
QUEST_LV_0100_20150714_007167	Notice/!/The compass is pointed at the Specter Monarch!{nl}Defeat Specter Monarch and retrieve the parts!#5
QUEST_LV_0100_20150714_007168	Notice/!/You've found the parts!{nl}Returnto the purifier at the hall and repair it!#5
QUEST_LV_0100_20150714_007169	Repairing the Purifier
QUEST_LV_0100_20150714_007170	Notice/You've repaired the purifier at the hall!{nl}The purifier is activating!#5
QUEST_LV_0100_20150714_007171	Notice/It seems that there is a problem with the purifier pipe{nl}Check the pipes at in District 3#5
QUEST_LV_0100_20150714_007172	Checking the Purifier Pipe
QUEST_LV_0100_20150714_007173	Notice/!/You've opened the closed valve{nl}Now go back to the Circulating Purifier#5
QUEST_LV_0100_20150714_007174	Notice/!/The Circulating Purifier is still not activated.{nl}Check the purifier pipe at District 2#5
QUEST_LV_0100_20150714_007175	Notice/You've defeated Carapace{nl}Check the purifier pipes at the District 2#5
QUEST_LV_0100_20150714_007176	Notice/You've opened the valve of the purifier pipe{nl}Returnto the Circulating Purifier and activate it again#5
QUEST_LV_0100_20150714_007177	Notice/The Circulating Purifier is working again!
QUEST_LV_0100_20150714_007178	Notice/The power supply is not working properly.{nl}Consult with the Mine Compass#5
QUEST_LV_0100_20150714_007179	Notice/The Mine Compass is pointing towards District 4.{nl}Check the magic supply device in District 4.#5
QUEST_LV_0100_20150714_007180	Notice/The device is not working due to rust.{nl}Use the compass to find a way to remove the rust.#5
QUEST_LV_0100_20150714_007181	Notice/The Mine Compass is still pointing towards District 4.{nl}Check around District 4 and find a way to remove the rust.#5
QUEST_LV_0100_20150714_007182	Notice/Magic supply device is fixed.{nl}Try running the Secondary purifier.#5
QUEST_LV_0100_20150714_007183	Activating the purifier
QUEST_LV_0100_20150714_007184	Notice/Auxiliary Purifier is working again.#5
QUEST_LV_0100_20150714_007185	Notice/Some parts of this purifier are also missing.{nl} Find the parts using Compass Mine.#5
QUEST_LV_0100_20150714_007186	Notice/The compass is pointing towards District 6.{nl}Search for parts in District 6#5
QUEST_LV_0100_20150714_007187	Notice /!/Retrieved the missing parts!{nl}Fix the Main Purifier and activate it#5
QUEST_LV_0100_20150714_007188	Notice/Successfully repaired the Main Purifier!{nl}Main Purifier is now working!
QUEST_LV_0100_20150714_007189	Notice/Bonfire lighted.#3
QUEST_LV_0100_20150714_007190	Looking at the stone
QUEST_LV_0100_20150714_007191	Notice/The new stone pole has appeared.{nl}Destroy the stone pole within the time frame and receive the artifacts.#7
QUEST_LV_0100_20150714_007192	Notice /!/You need the monsters' poison in order to amplify the spiritual energy of the stone!#8
QUEST_LV_0100_20150714_007193	Setting the stones
QUEST_LV_0100_20150714_007194	Unleashing the seal
QUEST_LV_0100_20150714_007195	Explaining the location of the Healer Lady
QUEST_LV_0100_20150714_007196	Notice/!/Successfully defeated the Gray Golem!#8
QUEST_LV_0100_20150714_007197	Setting the baits
QUEST_LV_0100_20150714_007198	Notice/I can feel big vibration!#4
QUEST_LV_0100_20150714_007199	Notice/!/Defeat this Beowolf which seems to have led the owner of the keepstake to death!#5
QUEST_LV_0100_20150714_007200	Press the key to check the skills.#7
QUEST_LV_0100_20150714_007201	Notice/!/The Biteregina appeared after removing the hivecomb.{nl}Defeat the Biteregina!
QUEST_LV_0100_20150714_007202	Notice/You restored the Ruklys memorial stone and obtained the legacy of Ruklys.{nl}You have acquired 1 Status Point.
QUEST_LV_0100_20150714_007203	Notice/You've examined Lydia Schaffen's tombstone and gained enlightenment.{nl}You have acquired 1 Status Point!
QUEST_LV_0100_20150714_007204	Notice/Stop the guardians from destroying the Royal Mausoleum!
QUEST_LV_0100_20150714_007205	Notice/The tomb seems like it's going to crumble soon. Stop the guardians from destroying it!#7
QUEST_LV_0100_20150714_007206	Notice /There is a sound of someone crying!#5
QUEST_LV_0100_20150714_007207	Placing the pot
QUEST_LV_0100_20150714_007208	Light the Fire (2)
QUEST_LV_0100_20150714_007209	Notice /The royal guardian of the spell has opened his mouth.#7
QUEST_LV_0100_20150714_007210	Examining the lamp
QUEST_LV_0100_20150714_007211	Notice/Destroy the corrupted stone lanterns!
QUEST_LV_0100_20150714_007212	Notice /These are not the only corrupted lanterns.{nl}Find and destroy other corrupted lanterns. #5
QUEST_LV_0100_20150714_007213	Notice /Wheelen's strong force is wrapping the whole body#5
QUEST_LV_0100_20150714_007214	Examining the monument
QUEST_LV_0100_20150714_007215	Notice/!/While Grita is looking at the magical circle, defeat the monsters that are interfering!#5
QUEST_LV_0100_20150714_007216	Controlling
QUEST_LV_0100_20150714_007217	Activate the Mage Tower Barrier Device
QUEST_LV_0100_20150714_007218	Notice/!/Use the prominence detecting stick to detect monsters with flame and defeat them!
QUEST_LV_0100_20150714_007219	Notice/!/This device is suppressing the spell of the tower.{nl}Better destroy it quickly.#5
QUEST_LV_0100_20150714_007220	Notice/Arrived at the Entrance of Kateen Forest Goddess Gabija talked about.#3
QUEST_LV_0100_20150714_007221	Examining the altar
QUEST_LV_0100_20150714_007222	The Hidden Sanctum's Revelation (1)
QUEST_LV_0100_20150714_007223	Checking
QUEST_LV_0100_20150714_007224	Notice/Defeat the Royal guardians charging in!
QUEST_LV_0100_20150714_007225	Notice/!/It Is a trap. Defeat the monsters flocking in!#7
QUEST_LV_0100_20150714_007226	Looking at the pillar
QUEST_LV_0100_20150714_007227	Skip the explanation
QUEST_LV_0100_20150714_007228	Putting the amulet
QUEST_LV_0100_20150714_007229	About the circumstances now
QUEST_LV_0100_20150714_007230	Checking the bookshelf
QUEST_LV_0100_20150714_007231	Notice /Go upstairs and find Goddess Gabija #5
QUEST_LV_0100_20150714_007232	Making it dirty
QUEST_LV_0100_20150714_007233	Petting
QUEST_LV_0100_20150714_007234	Searching
QUEST_LV_0100_20150714_007235	Stimulating
QUEST_LV_0100_20150714_007236	Touching
QUEST_LV_0100_20150714_007237	Notice/Use the portal and move to the gateway of the Great King #5
QUEST_LV_0100_20150714_007238	Notice/scroll /Use the cable car and go across to Zvelgian #8
QUEST_LV_0100_20150714_007239	Notice/!/Portal is nor working.
QUEST_LV_0100_20150714_007240	Notice /Defeat the monsters surrounding the source of the Corruption and remove the source!
QUEST_LV_0100_20150714_007241	Release the Pasagos Cliff seal{nl} in Ramstis Ridge
QUEST_LV_0100_20150714_007242	Notice/Return to Klaipeda and talk to Knight Commander Uska
QUEST_LV_0100_20150714_007243	I'll think about it little more
QUEST_LV_0100_20150714_007244	Notice/GetItem /Monsters suddenly smelled something and appeared!#5
QUEST_LV_0100_20150714_007245	Notice/!/Mushwort Appeared! It must have broken the Owl Sculpture!#5
QUEST_LV_0100_20150714_007246	Looking for the oil
QUEST_LV_0100_20150714_007247	Notice/!/The fire is dying.{nl}Steal the arrows from High Vubbe archer and throw it in the fire!#5
QUEST_LV_0100_20150714_007248	Making a rubbing
QUEST_LV_0100_20150714_007249	Notice/You've examined the first tombstone of Lydia Schaffen.{nl}Let's examine the other tombstones as well!
QUEST_LV_0100_20150714_007250	Notice/You've examined the fourth tombstone of Lydia Schaffen.{nl}Let's go check the last tombstone.
QUEST_LV_0100_20150714_007251	Notice/You've defeated the Chapparition that was blocking you to examine the tombstone.{nl}Let's check the last tombstone of Lydia Schaffen.
QUEST_LV_0100_20150714_007252	Notice/You've examined the tombstone of Agailla Flurry.{nl}Let's examine the rest of the tombstones in order to obtain Flurry's legacy.
QUEST_LV_0100_20150714_007253	Notice/!/The other parts are damaged and can't be read.#3
QUEST_LV_0100_20150714_007254	Notice/You've examined the tombstone of Agailla Flurry.{nl}Let's examined the rest of the tombstone in order to obtain Flurry's legacy.
QUEST_LV_0100_20150714_007255	Notice/You've examined all the epitaphs of Agailla Flurry{nl}Your stats have increased by 1!
QUEST_LV_0100_20150714_007256	Praying to the Goddess Statue
QUEST_LV_0100_20150714_007257	Looking through the pocket
