ETC_20150317_000001	Kepa
ETC_20151224_019346	Try from the back of the monster!
ETC_20151224_019347	You didn't find Karolis' light
ETC_20151224_019348	Karolis' Light is already shining!
ETC_20151224_019349	You've been expelled to outside after being detected by the Surveillance Sphere
ETC_20151224_019350	All magic circles will reactivate due{nl} to an incorrect order of their release!
ETC_20151224_019351	Spreading the energy of the forest
ETC_20151224_019352	Using Psychokino's Scroll
ETC_20151224_019353	All monsters are influenced by the scroll{nl}There is no target!
ETC_20151224_019354	You've found the connection with monsters
ETC_20151224_019355	Placing the condensed firestone
ETC_20151224_019356	Using Magic Detector Sphere
ETC_20151224_019357	Injecting it into Wugushi's Pot
ETC_20151224_019358	You've successed move the Magic Concentration Orb to the Magic Dector District!
ETC_20151224_019359	You will be returned to the original position as the Magic Concentration Orb is too far!
ETC_20151224_019360	Pushing the Magic Concentration Orb
ETC_20151224_019361	You've captured the monster
ETC_20151224_019362	You've failed to capture the monster
ETC_20151224_019363	Collecting Thorn Venum
ETC_20151224_019364	There are no monsters that are capable to collect Thorn Venom
ETC_20151224_019365	The evil energy has been purified and collected into the tree branch
ETC_20151224_019366	Using Scroll
ETC_20151224_019367	Casting the curse with the Incantation Tools
ETC_20151224_019368	All monsters around are cursed
ETC_20151224_019369	Using the mysterious orb
ETC_20151224_019370	The wrong result came out{nl}Please use the mysterious orb!
ETC_20151224_019371	You will restart because you've failed 3 times
ETC_20151224_019372	You've misattakced {count}times!{nl}Attack with timming of shining light
ETC_20151224_019373	You've found the safe place without the monster's attack!
ETC_20151224_019374	You've damaged by monsters!{nl}After killing monsters, you have moving to the safe place to avoid the monster's attack
ETC_20151224_019375	Collecting Flower Leaf
ETC_20151224_019376	Looking at the Pot
ETC_20151224_019377	As a party leader, you've maintained a party of 5 members within 5 minutes!{nl}Return to Knight Commander Uska
ETC_20151224_019378	You must be a party leader of 5 members and maintain the party
ETC_20151224_019379	You are going to restart due to the restricted time
ETC_20151224_019380	You cannot receive the rewards anymore
ETC_20151224_019381	You are being absorbed by the powerful force!
ETC_20151224_019382	The collected magic powers will be{nl} dispursed if you get a little closer! 
ETC_20151224_019383	You've collected the reward
ETC_20151224_019384	You have not collected enough energy
ETC_20151224_019385	End Magic Power Collection{nl}{rank}rank!
ETC_20151224_019386	End Magic Power Collection{nl}You are not ranked to {low_rank}
ETC_20151224_019387	The light bead disppeared to Sudetas Valley.{nl}Chase after the light bead.
ETC_20151224_019388	You've defeated the trapped monster
ETC_20151224_019389	Smoky Greenery
ETC_20151224_019390	Move by using the Hidden Chamber Entrance portal!
ETC_20151224_019391	You have to refill {need} more times
ETC_20151224_019392	Shooting the flare
ETC_20151224_019393	You have to defeat it under the basic state which of it has no reinforcement effect!
ETC_20151224_019394	Search for a party
ETC_20151224_019395	You are already in a party. Do you want to leave this party?
ETC_20151224_019396	Searching for a party...{nl}You'll automatically enter upon completion.
ETC_20151224_019397	You've found a party. You will be entering the game in a moment.
ETC_20151224_019398	The candle is not lit soon
ETC_20151224_019399	You've exploded the bag of Tranceherb Incense{nl}It can be exploded two more times
ETC_20151224_019400	You've exploded the bag of Tranceherb Incense{nl}It can be exploded one more time
ETC_20151224_019401	You've used all the bags of Tranceherb Incense
ETC_20151224_019402	You cannot destroy the totem before you defeat the Ferret Marauder.
ETC_20151224_019403	The Earth Flower seed has been destroyed!
ETC_20151224_019404	There are no ferrets nearby{nl}Rescue the girl now!
ETC_20151224_019405	You've failed the quest{nl}Move to the entrance to restart the quest
ETC_20151224_019406	{REMAIN} times remaining
ETC_20151224_019407	Failed{nl}Please retry again
ETC_20151224_019408	You've succeeded the Make a Pair Monsters
ETC_20151224_019409	Challenge
ETC_20151224_019410	Checking Cube
ETC_20151224_019411	Make a Pair of Monsters to find the hidden monsters in Cube
ETC_20151224_019412	You can try the Make a Pair of Monsters using collapsed obelisk
ETC_20151224_019413	You're already progressing the Make a Pair of Monsters
ETC_20151224_019414	Make a Pair of Monsters{nl}Available Times: {COUNT} times{nl}Do you want to try?
ETC_20151224_019415	You've completed {DAYPLAYCOUNT} times out of {DAYMAXCOUNT} today.
ETC_20151224_019416	Cube should be opened with 2, so can be progressed
ETC_20151224_019417	Receiving the rewards
ETC_20151224_019418	You've failed to destoy the barrier stone during the limited time
ETC_20151224_019419	The pendulum is not reacting{nl}Use it, then collect the clue by defeating a monster
ETC_20151224_019420	The pendulum gained from the monsters is reacting to something{nl}Find the hidden item by using the pendulum!
ETC_20151224_019421	The pendulum lost its power{nl}If you want to re-use it, find the clue by defeating a monster
ETC_20151224_019422	You've found the hidden reward using the pendulum
ETC_20151224_019423	Looking at the pendulum
ETC_20151224_019424	Acquired the hidden rewards
ETC_20151224_019425	This box is not yours{nl}Find the hidden reward using the pendulum
ETC_20151224_019426	Reward NPC of the Make a Pair is going to be disappeared
ETC_20151224_019427	You've changed to monster appearance
ETC_20151224_019428	Can only be used in town
ETC_20151224_019429	You've found an useable breastplate
ETC_20151224_019430	You've found the useable spear
ETC_20151224_019431	You've collected the Green Infroholder Egg!
ETC_20151224_019432	There is no useable equipment
ETC_20151224_019433	There are no useable components
ETC_20151224_019434	You found somebody hiding!
ETC_20151224_019435	Spraying the Loktanun Fluid
ETC_20151224_019436	The Aconite dried and corroded
ETC_20151224_019437	Let's find more beads
ETC_20151224_019438	Don't you think the beads will be in front?
ETC_20151224_019439	They dropped the beads for us.
ETC_20151224_019440	There should be more beads.
ETC_20151224_019441	There are more beads of Anne.
ETC_20151224_019442	The beads are no longer visible.
ETC_20151224_019443	You've found a bead{nl}Keep following the dropped beads
ETC_20151224_019444	Hand over a Small Stamina Pill
ETC_20151224_019445	Hand over a Stamina Pill
ETC_20151224_019446	Hand over a Big Stamina Pill
ETC_20151224_019447	You've found Andres' Package!
ETC_20151224_019448	Laswi, try it.
ETC_20151224_019449	Laswi found the traveling merchant!{nl}Tell the traveling merchant of Rose's location
ETC_20151224_019450	Laswi became confused and suddenly stopped{nl}Try and let Laswi smell the clothing again
ETC_20151224_019451	Explaining to return to Rose
ETC_20151224_019452	Letting Lawsi smell the clothing again
ETC_20151224_019453	Laswi smelled the traveling merchant's scent.{nl}Chase after Laswi!
ETC_20151224_019454	Laswi smelled the clothing started running somewhere!{nl}Chase after Laswi!
ETC_20151224_019455	Looking at the pile of wood
ETC_20151224_019456	It's rotten... Useless
ETC_20151224_019457	Curing the Refugees
ETC_20151224_019458	Purifying the Monsters
ETC_20151224_019459	You've successfully purified the monsters
ETC_20151224_019460	Injecting spirit into the monster's soul
ETC_20151224_019461	You've absorbed the monster's soul
ETC_20151224_019462	You've failed to absorb the monster's soul
ETC_20151224_019463	It seems that there is no information related to the giant bracken
ETC_20151224_019464	Destroying the cauldron
ETC_20151224_019465	The cauldron has been destroyed
ETC_20151224_019466	You've removed the power source!
ETC_20151224_019467	You've been frozen by the Ice Magic Circle!
ETC_20151224_019468	A red light appeared on a monster from the Old Disc
ETC_20151224_019469	The Old Disc did not show any reaction
ETC_20151224_019470	Scared Village Resident
ETC_20151224_019471	The monsters nearby are rushing in
ETC_20151224_019472	Hydra has appeared
ETC_20151224_019473	What?
ETC_20151224_019474	This is Hilbeth's backpack, because the bag contains herbs
ETC_20151224_019475	This isn't Hilbeth's backpack, because the bag contains garbage
ETC_20151224_019476	Checking the suspicous pile of brackens
ETC_20151224_019477	You've found the Thick Ring
ETC_20151224_019478	You've found the Thin Bracelet
ETC_20151224_019479	You've found the Jewel Necklace
ETC_20151224_019480	Retrieving a Holy Relic fragment
ETC_20151224_019481	Acquired a Holy Relic fragment
ETC_20151224_019482	The Holy Relic fragment corroded
ETC_20151224_019483	Placing the Holy Relic
ETC_20151224_019484	The Holy Relic has begun purifying the monastery
ETC_20151224_019485	It seems nobody is around
ETC_20151224_019486	You caught up with someone who looks like Edmundas{nl}Talk with him
ETC_20151224_019487	You've found Edmundas{nl}Tell Rose about this
ETC_20151224_019488	Destroying the Crystal Pillar
ETC_20151224_019489	Exploring the protection spell
ETC_20151224_019490	You've found the casted protection spell!
ETC_20151224_019491	There is no protection spell around here!
ETC_20151224_019492	Placing the Cast Releasing Amulet
ETC_20151224_019493	The protection spell disappeared!
ETC_20151224_019494	Placing the Demonic Power Orb
ETC_20151224_019495	This is not Ardel's diary
ETC_20151224_019496	Hand over the Brown Hummingbird Mucus
ETC_20151224_019497	Hand over the Brown Hummingbird Crystal
ETC_20151224_019498	Hand over the Brown Hummingbird Toenail
ETC_20151224_019499	It doesn't seem to be working
ETC_20151224_019500	Destroying the Mind Control Crystal
ETC_20151224_019501	You've destroyed the Mind Control Crystal
ETC_20151224_019502	You've found the Experiment Journal{nl}written by a mysterious wizard
ETC_20151224_019503	Setting up the Spell Detector Crystal
ETC_20151224_019504	There is no Magic Power Supply Device nearby
ETC_20151224_019505	Monsters are rushing in because of the inducing magic power!
ETC_20151224_019506	Removing a useful board
ETC_20151224_019507	Collecting the mushroom
ETC_20151224_019508	Thank you!
ETC_20151224_019509	You need a key
ETC_20151224_019510	This box is being protected by magic
ETC_20151224_019511	Press the switch by using your foot
ETC_20151224_019512	Just press it
ETC_20151224_019513	Put the fragments to the magic circle
ETC_20151224_019514	Throw the fragments to the altar
ETC_20151224_019515	Checking the backpack
ETC_20151224_019516	Put the fragments to the altar
ETC_20151224_019517	The demonic power is starting to gather into the Dirva Magic Circle
ETC_20151224_019518	The demonic power is starting to gather into the Gemier Magic Circle
ETC_20151224_019519	The demonic power of the Dirva Magic Circle has increased
ETC_20151224_019520	The demonic power of the Gemier Magic Circle has increased
ETC_20151224_019521	The Dirva Magic Cirlce is being activated!
ETC_20151224_019522	The Kahor Magic Cirlce is being activated!
ETC_20151224_019523	The Vars Magic Cirlce is being activated!
ETC_20151224_019524	The Sanadilma Magic Cirlce is being activated!
ETC_20151224_019525	The Gemier Magic Cirlce is being activated!
ETC_20151224_019526	You've stopped the Kahor Magic Circle.
ETC_20151224_019527	You've successfully activated the Kahor Magic Circle.
ETC_20151224_019528	You've stopped the Vars Magic Circle.
ETC_20151224_019529	You've successfully activated the Vars Magic Circle.
ETC_20151224_019530	You've stopped the Sanadilma Magic Circle.
ETC_20151224_019531	You've successfully activated the Sanadilma Magic Circle.
ETC_20151224_019532	You've destroyed the Crystal Pillar!
ETC_20151224_019533	You've been poisoned by the evil energy from the Crystal Pillar
ETC_20151224_019534	It seems four crystal pillars are causing Edmundas' pain{nl}Destroy the crystal pillars!
ETC_20151224_019535	Stopping the Shield Creation Device
ETC_20151224_019536	The Shield Creation Device is stopped
ETC_20151224_019537	The Shield Creation Device has not completely stopped{nl}Try again!
ETC_20151224_019538	Stopping the Demonic Power Vessel
ETC_20151224_019539	The Demonic Power Vessel has been stopped
ETC_20151224_019540	The defense device is running
ETC_20151224_019541	The defense device has been broken
ETC_20151224_019542	Asking about his identity
ETC_20151224_019543	HP is increasing
ETC_20151224_019544	SP is increasing
ETC_20151224_019545	Use
ETC_20151224_019546	Do not use
ETC_20151224_019547	Do not enter here!
ETC_20151224_019548	Get rid of the intruders!
ETC_20151224_019549	Give a Basic Small Stamina Pill
ETC_20151224_019550	Give a Basic Stamina Pill
ETC_20151224_019551	Give a Basic Big Stamina Pill
ETC_20151224_019552	Hurry up! We are at the area up north!
ETC_20151224_019553	The demon seems to be wiped out.
ETC_20151224_019554	The barrier will disappear soon.
ETC_20151224_019555	There's a valley over there. I'll go first.
ETC_20151224_019556	Okay! Let's go back.
ETC_20151224_019557	I'll go first.
ETC_20151224_019558	The Shaman Doll is full with the demon's soul!
ETC_20151224_019559	Let's keep on chasing!
ETC_20151224_019560	Injecting the evil demonic power
ETC_20151224_019561	The Demonic Power Crystal is full of evil demonic power! {nl}Insert the crystal into a device!
ETC_20151224_019562	This device is going to be destroyed due to the injected evil demonic power!
ETC_20151224_019563	There are no devices for injecting the demonic power
ETC_20151224_019564	Crafting Protective Barrier Crystal
ETC_20151224_019565	All power devices will reactivate due to the incorrect order of their releases
ETC_20151224_019566	Give a Small HP Potion
ETC_20151224_019567	Give a HP Potion
ETC_20151224_019568	Give a Big HP Potion
ETC_20151224_019569	Praying after making the offering
ETC_20151224_019570	Over there, the Jeneuam Corridor!
ETC_20151224_019571	The protection shield is weakening because of the monster attacks
ETC_20151224_019572	Give a Basic Small HP Potion
ETC_20151224_019573	You've found a traveling merchant!{nl}Inform the traveling merchant of Rose's location
ETC_20151224_019574	You've completed {DAYPLAYCOUNT} times out of {DAYMAXCOUNT} today.
ETC_20151224_019575	Charging the launcher
ETC_20151224_019576	Purified the evil spirit!
ETC_20151224_019577	You receive a beneficial effect because you purified the evil spirit!
ETC_20151224_019578	You have collected enough Mushrooms
ETC_20151224_019579	The monsters in Exhaustion District 2 have weakened!
ETC_20151224_019580	The monsters in Exhaustion District 1 have weakened!
ETC_20151224_019581	The debuff effect wore off
ETC_20151224_019582	The door to the left secret room has opened
ETC_20151224_019583	The door to the right secret room has opened
ETC_20151224_019584	Activating the device
ETC_20151224_019585	The door of the main room has opened
ETC_20151224_019586	The door of the main room is closed
ETC_20151224_019587	This device has already been activated
ETC_20151224_019588	Please control it using a normal way
ETC_20151224_019589	Miner Box
ETC_20151224_019590	A portal has opened that will lead to you the test room
ETC_20151224_019591	A portal to the secret den of monsters has opened
ETC_20151224_019592	The portal to the secret den of monsters has closed
ETC_20151224_019593	Numbers from a purified monster
ETC_20151224_019594	Move to the the place to push the boat
ETC_20151224_019595	You are already received the rewards
ETC_20151224_019596	You cannot receive the rewards
ETC_20151224_019597	You have received the rewards
ETC_20151224_019598	You've used {DAYPLAYCOUNT} times out of {DAYMAXCOUNT} today.
ETC_20151224_019599	Hurry up!
ETC_20151224_019600	Sacrifice 1 Blue Cronewt Leather as an offering
ETC_20151224_019601	Sacrifice 10 Blue Cronewt Leathers as an offering
ETC_20151224_019602	Sacrifice 15 Blue Cronewt Leathers as an offering
ETC_20151224_019603	Sacrifice 20 Blue Cronewt Leathers as an offering
ETC_20151224_019604	Sacrifice Blue Cronewt Leather as an offering
ETC_20151224_019605	Sacrifice 1 Kepari Shell as an offering
ETC_20151224_019606	Sacrifice 5 Kepari Shells as an offering
ETC_20151224_019607	Sacrifice 15 Kepari Shells as an offering
ETC_20151224_019608	Sacrifice 20 Kepari Shells as an offering
ETC_20151224_019609	Sacrifice Kepari Shell as an offering
ETC_20151224_019610	The Spore Breeding device will be stopped when removing all the power sources
ETC_20151224_019611	Stopping the Demonic Power Vessel will release Edmundas
ETC_20151224_019612	Rose... No, come back here!!
ETC_20151224_019613	You've obtained the black material that Edmundas mentioned{nl}Hand it over to Edmundas
ETC_20151224_019614	There are no actions
ETC_20151224_019615	You cannot put too many Blue Cronewt Leathers because there are many monsters nearby
ETC_20151224_019616	You cannot put too many Kepari Shells because there are many monsters nearby
ETC_20151224_019617	Blue Cronewt Leather needs to be used for the offering.
