SKILL_20150317_000001	Attack
SKILL_20150317_001999	Defense grade will increase. {Nl} (increased by level x 10)
SKILL_20150317_002000	That were damaged to swipe at a certain probability will swoon for 5 seconds.
SKILL_20150317_002001	Traverse
SKILL_20150317_002002	I will move a short distance at a high speed. You consume stamina every time you want to use. It is used by double-clicking the arrow keys. - Squire characteristics
SKILL_20150317_002003	Lv.1 STA consumption 4
SKILL_20150317_002004	Shield heater
SKILL_20150317_002005	Perrin during skill use I will reflect damage to the enemy that attacked themselves. (Reflecting damage increase in proportion to the defense force and attribute level)
SKILL_20150317_002006	Anger
SKILL_20150317_002007	When you attack the enemy at Mace items, stun with a certain probability will occur {nl} (increase by 10% per level)
SKILL_20150317_002008	Lv.1 Stan probability 10%, 3 seconds duration Lv.2 Stan probability 20%, 4 seconds duration Lv.3 Stan probability 30%, lasts 5 seconds
SKILL_20150317_002009	Intuition
SKILL_20150317_002010	When wound skill use stab the enemy of bleeding state, contains the critical at a constant probability. {Nl} (added by 5% per level of the basic 30% +)
SKILL_20150317_002011	Cutting
SKILL_20150317_002012	After successful overkill, only one attack, the damage 10 seconds is applied twice.
SKILL_20150317_002013	Boundary
SKILL_20150317_002014	When strength is less than 15%, movement speed will increase.
SKILL_20150317_002015	Two-Hand Sword Mastery
SKILL_20150317_002016	I am well mastering the weapon. When both hands sword worn, his physical attack power will increase.
SKILL_20150317_002017	Lv.1 Attack power # {IncrValue1} #% applied {nl} Lv.2 Attack power # {IncrValue1} #% applied {nl} Lv.3 Attack power # {IncrValue1} #% applies
SKILL_20150317_002018	Whip top
SKILL_20150317_002019	Rotation time of Doruge wind will increase.
SKILL_20150317_002020	Lv.1 Rotation time increase by # {IncrValue1} # seconds {nl} Lv.2 Rotation time increase by # {IncrValue1} # seconds
SKILL_20150317_002021	Your Dou~epu
SKILL_20150317_002022	Hold number of attacks will increase in telekinesis. {Nl} (level increase)
SKILL_20150317_002023	Ignite To
SKILL_20150317_002024	Damage at the time of fire ball attack the enemy of the slow state is applied to a two-fold.
SKILL_20150317_002025	Add spear blow skills Stan probability. {Nl} (increase by 5% per level)
SKILL_20150317_002026	Surprise Attack
SKILL_20150317_002027	When attacking the enemy stunned, I will give additional damage at a constant probability. {Nl} (added by 5% per level of the basic 30% +)
SKILL_20150317_002028	Concentration
SKILL_20150317_002029	Time of the attack the enemies near maximum range distance, will contain critical at a certain probability. {Nl} (50% of basic + added for each level by 5%)
SKILL_20150317_002030	Self Vitality
SKILL_20150317_002031	He applied potion buff duration increases. {Nl} (increase by 5% per level)
SKILL_20150317_002032	Strike
SKILL_20150317_002033	That it has received the collision damage to knock back is re-knock back, and gives additional damage.
SKILL_20150317_002034	Nanta
SKILL_20150317_002035	I will reduce the monster knock back distance in Doruge style use.
SKILL_20150317_002036	Power capability value is improved. I will affect the proximity physical attack power.
SKILL_20150317_002037	Agile capability value is improved. I will affect the long-range physical attack power and critical incidence avoidance rate.
SKILL_20150317_002038	Physical strength ability value will improve. It will affect the maximum value of the life force and energy.
SKILL_20150317_002039	I raise the intelligence
SKILL_20150317_002040	Intelligence capability value is improved. I will affect the maximum value and magic attack power of mental strength.
SKILL_20150317_002041	Balance
SKILL_20150317_002042	Gung Ho skills resistance probability increase. {Nl} (increase by 5% per level)
SKILL_20150317_002043	Crushing
SKILL_20150317_002044	Umbo Blow skill knock down power increase. {Nl} (increased by 50 per level)
SKILL_20150317_002045	Sharp brunt
SKILL_20150317_002046	Add spear blow skill bleeding probability. {Nl} (increase by 5% per level)
SKILL_20150317_002047	Wire rope
SKILL_20150317_002048	Centrifugal force
SKILL_20150317_002049	Tricks
SKILL_20150317_002050	Horror
SKILL_20150317_002051	[Swoosh buckling] critical occurrence of skill will increase {nl} (1% increase for each level)
SKILL_20150317_002052	Thrust: knock back distance
SKILL_20150317_002053	Pushing force of skill [Thrust] by 50 per attribute level.
SKILL_20150317_002054	Thrust: Continuous attack
SKILL_20150317_002055	Trigger continuous attack when using [Thrust] at 1% probability per attribute level.
SKILL_20150317_002056	Bash: Splash
SKILL_20150317_002057	Splash is one added for each attribute level skills [Bash].
SKILL_20150317_002058	Gung Ho: Remaining Defense 
SKILL_20150317_002059	Remaining defense is 5% per level after using [Gung Ho] 
SKILL_20150317_002060	Bash: Knock Down
SKILL_20150317_002061	Monsters attacked with [Bash] knocks down.
SKILL_20150317_002062	Concentrate: Stan
SKILL_20150317_002063	While the skill [Concentrate] is enabled, at the time of attack, it will take on the enemy [Stan] with 2% probability per attribute level.
SKILL_20150317_002064	Restrain: duration
SKILL_20150317_002065	The duration of the skill [Restrain] is increased by 5 seconds per level
SKILL_20150317_002066	Thrust: Critical probability
SKILL_20150317_002067	Critical probability of skill [thrust] is increased by 10% per level.
SKILL_20150317_002068	Swoosh buckle ring: Maximum HP
SKILL_20150317_002069	Maximum HP between character skills [Swoosh buckling] is enabled will increase 5% for each feature level.
SKILL_20150317_002070	Swoosh buckle ring: range
SKILL_20150317_002071	Provocation range of skills [Swoosh buckling] will 0.2m increase for each level
SKILL_20150317_002072	Umbo Blow: Stan
SKILL_20150317_002073	Skill it takes with a probability for each attribute level of 5% of that it has been attacked by Stan in the Umbo Blow].
SKILL_20150317_002074	Shield Lob: Splash
SKILL_20150317_002075	Skill is one added to the splash each characteristic level in the [Shield Lob]].
SKILL_20150317_002076	Shield Mastery
SKILL_20150317_002077	[Shield] wear when block is increased by 5% per level features.
SKILL_20150317_002078	Peltasta : Guard
SKILL_20150317_002079	After shield wear, you can use the [guard] in the C button.
SKILL_20150317_002080	Block: Counter Attack
SKILL_20150317_002081	[Block] After a successful, if you attack in the Omuboburo] to the enemy, will be added to 200% of the damage. In addition critical damage is increased by 5% per level 5 seconds
SKILL_20150317_002082	[Umbo Blow]: Add a knockdown
SKILL_20150317_002083	That had to [Umbo Blow] Nomuojimyo, defeat a force will increase 40 for each level of features.
SKILL_20150317_002084	Rim Blow: freezing petrochemical
SKILL_20150317_002085	And freezing the skill [Rim Blow], damage of the rim blow skills when you use the enemy of stone state will be added 20% for each level.
SKILL_20150317_002086	Guard: defense
SKILL_20150317_002087	defense force of character between the state [guard] is enabled will increase 10%.
SKILL_20150317_002088	Cartar Stroke: collision damage
SKILL_20150317_002089	When the skill to be knocked back by the Cartar Stroke impinging on the wall, you wear the additional damage as much as 50 percent of the physical damage to each level.
SKILL_20150317_002090	Cartar Stroke: knock back distance
SKILL_20150317_002091	Pushing force of skill [Cartar Stroke] will increase to feature level 50.
SKILL_20150317_002092	Crown: decrease
SKILL_20150317_002093	Will increase 2% per attribute level numbers cut enemy of intelligence, the spirit in the skill [Crown].
SKILL_20150317_002094	Wagon Wheel: fall damage
SKILL_20150317_002095	If you came to a position away enemy that was floating in the air in the skill [wheels], gives the damage as much as 50% of the characters physical damage
SKILL_20150317_002096	Wagon Wheel: Splash
SKILL_20150317_002097	Splash of skill [Wagon Wheel] will be added 1.
SKILL_20150317_002098	Cross guard counterattack
SKILL_20150317_002099	Skills when a successful block in the cross guard], giving you the damage about 10% for each level of character physical damage
SKILL_20150317_002100	Cross guard: defense
SKILL_20150317_002101	Skill [Cross Guard] when it was drawn in use Og is greater than or equal to three animals, damage coming into the character is reduced by 10% for each level
SKILL_20150317_002102	Two-Hand Sword Mastery
SKILL_20150317_002103	[Both hands sword] wearing critical attack power is increased by 10% per level of features.
SKILL_20150317_002104	Moulinet: Critical occurrence
SKILL_20150317_002105	Critical probability of skill [Moulinet] is increased by 10% per feature level.
SKILL_20150317_002106	Stabbing: avoidance
SKILL_20150317_002107	Avoidance will increase 5% for each feature level when you attack the enemy with skill [Stabbing].
SKILL_20150317_002108	Pierce: roll
SKILL_20150317_002109	Skill [Pierce] is a 4 pound to boss monsters.
SKILL_20150317_002110	Pierce: bleeding
SKILL_20150317_002111	5 seconds with 2% probability per attribute level of that it has been attacked by skill [Pierce] it takes to [bleeding].
SKILL_20150317_002112	Finestra: Physical Damage
SKILL_20150317_002113	10% between character intelligence skills [Finestra] is enabled I add to the physical damage.
SKILL_20150317_002114	Synchro Thrusting: Critical occurrence
SKILL_20150317_002115	When the counter-attack skills [Synchro Thrusting] is successful, the critical building Sen of the next attack is increased by 5% per level of 5 seconds
SKILL_20150317_002116	Synchro Thrusting: butt
SKILL_20150317_002117	Skills are reduced by 10 percent for each feature level hit damage of [both hands thrust], scratch damage stab will increase 20% for each feature level.
SKILL_20150317_002118	Finestra: Splash
SKILL_20150317_002119	splash while the skill [Finestra] is enabled 2 increase, but evasion I will decrease more than twice the existing reduced numbers.
SKILL_20150317_002120	Warcry: defense decrease
SKILL_20150317_002121	1 will increase every few characteristics level of enemy defense force is cut in the skill [Warcry].
SKILL_20150317_002122	Warcry: duration
SKILL_20150317_002123	The duration of the skill [Warcry] will increase 2 seconds per property level.
SKILL_20150317_002124	Aggressor: Critical occurrence
SKILL_20150317_002125	Although skill [Aggressor] is applied to enable collision is reduced to half, avoidance decreased was minute critical occurrence will also increase
SKILL_20150317_002126	Aggressor: Adding collision
SKILL_20150317_002127	Skill [Aggressor] is 2% is added an additional for each level is hit rate applied enabled. Reduction to avoid rate will decrease with 2% added for each level
SKILL_20150317_002128	Savagery: Critical occurrence
SKILL_20150317_002129	Critical probability of skill [Savagery] is increased by 5% per feature level.
SKILL_20150317_002130	Savagery: sword barrage
SKILL_20150317_002131	Pound bonus is also applied to the skill [Savagery] is sword attribute attack.
SKILL_20150317_002132	Targe Smash: freezing petrochemical
SKILL_20150317_002133	[Freezing], gives the attack at the time, 20% of additional damage per attribute level in the petrochemical] have been enemies [Targe Smash].
SKILL_20150317_002134	Montano: Size throw
SKILL_20150317_002135	Skill [Montano] a small monster, medium-sized monster, 3 seconds per characteristic level in each large monsters, two seconds, to grant the [Slow] between 1 second.
SKILL_20150317_002136	Shield Charge: knock back
SKILL_20150317_002137	Skill [Shield Charge] when using the knock back distance will 1m increase for each level
SKILL_20150317_002138	Counter Thrust: Di protect
SKILL_20150317_002139	Skills across the state of 5 seconds in the counter thrust] to attack during each level to 10% of the probability of [di Protect] - Remove the existing functionality
SKILL_20150317_002140	Shield Push: imbalance
SKILL_20150317_002141	Skills and add the Shield Push] enemy state [imbalance] took in to knock down attribute attack, giving you additional damage of 20% for each level in the character physical damage
SKILL_20150317_002142	Taj Smash: flame
SKILL_20150317_002143	Spreads [flame] the enemy of only characteristic level to kill the enemy is the state of the [fire] skill [Targe Smash].
SKILL_20150317_002144	Cyclone: ??Moving
SKILL_20150317_002145	Skills will enable [cyclone] in use move.
SKILL_20150317_002146	Double Pay Ann: attack damage
SKILL_20150317_002147	and while the skill [Double Pay Anne] is enabled, will be reduced to two to three times the damage that the character wear.
SKILL_20150317_002148	Disqualification: Robe
SKILL_20150317_002149	Skill [Mordschlag] also apply to a thousand defensive effect on the enemy of this leather protection.
SKILL_20150317_002150	Pane barrier: movement speed
SKILL_20150317_002151	Skill [pane barrier] but movement speed in use has increased by 5% per level characteristics, avoidance is reduced by 10% for each feature level
SKILL_20150317_002152	Cyclone: Arrow flick
SKILL_20150317_002153	In skill [cyclone] use, I'll repelled a 10% probability for each feature level enemy of general arrow attacks
SKILL_20150317_002154	Sleep: debuff maintain
SKILL_20150317_002155	You do not wake up so that it took to skill [sleep] is attacked with 1% probability for each feature level, but decreased 0.5 seconds duration per attribute level.
SKILL_20150317_002156	Reflect Shield: reflection damage
SKILL_20150317_002157	per attribute level is added reflection damage of [Reflect shield], This, the damage is reduced.
SKILL_20150317_002158	Reflect Shield: defense
SKILL_20150317_002159	defense increase by 5% for each level while the skill [reflect shield] is enabled
SKILL_20150317_002160	Energy Bolt: Additional sleep damage
SKILL_20150317_002161	Attack monster in [sleep] state with [Energy Bolt] to give additional damage of 50% of Magic attack power.
SKILL_20150317_002162	Lethargy : duration
SKILL_20150317_002163	The duration of the skill [Lethargy] will increase 2 seconds per level
SKILL_20150317_002164	Lethargy: blow
