SKILL_20150317_000001	Attack
SKILL_20150401_003464	$Enhanced the damage of [Bodkin Point] to Fletcher's 2nd Circle standards.
SKILL_20150401_003465	$Bodkin Point: Enhance 3
SKILL_20150401_003466	$Enhanced the damage of [Bodkin Point] to Fletcher's 3rd Circle standards.
SKILL_20150401_003467	$Barbed Arrow: Enhance
SKILL_20150401_003468	{memo X}Damage of [Barbed Arrowe] Increase per Attribute level.
SKILL_20150401_003469	$Barbed Arrow: Enhance 2
SKILL_20150401_003470	$Enhanced the damage of [Barbed Arrow] to Fletcher's 2nd Circle standards.
SKILL_20150401_003471	$Barbed Arrow: Enhance 3
SKILL_20150401_003472	$Enhanced the damage of [Barbed Arrow] to Fletcher's 3rd Circle standards.
SKILL_20150401_003473	$Crossfire: Enhance
SKILL_20150401_003474	{memo X}Damage of [Crossfire] Increase per Attribute level.
SKILL_20150401_003475	$Crossfire: Enhance 2
SKILL_20150401_003476	$Enhanced the damage of [Crossfire] to Fletcher's 2nd Circle standards.
SKILL_20150401_003477	$Crossfire: Enhance 3
SKILL_20150401_003478	$Enhanced the damage of [Crossfire] to Fletcher's 3rd Circle standards.
SKILL_20150401_003479	{memo X}Magic Arrow: Enhance
SKILL_20150401_003480	{memo X}Damage of [Magic Arrow] Increase per Attribute level.
SKILL_20150401_003481	{memo X}Magic Arrow: Enhance 2
SKILL_20150401_003482	{memo X}Damage of [Magic Arrow] is enhanced to Fletcher Circle 3.
SKILL_20150401_003483	$Divine Arrow: Enhance
SKILL_20150401_003484	{memo X}Damage of [Gather Corpse] Increase per Attribute level.
SKILL_20150401_003485	$Concentrated Fire: Enhance
SKILL_20150401_003486	{memo X}Damage of [Concentrated Fire] Increase per Attribute level.
SKILL_20150401_003487	$Caracole: Enhance
SKILL_20150401_003488	{memo X}Damage of [Caracole] Increase per Attribute level.
SKILL_20150401_003489	$Limacon: Enhance
SKILL_20150401_003490	{memo X}Damage of [Remacon] Increase per Attribute level.
SKILL_20150401_003491	$Retreat Shot: Enhance
SKILL_20150401_003492	{memo X}Damage of [Retreat Shot] Increase per Attribute level.
SKILL_20150401_003493	$Exorcise: Enhance
SKILL_20150401_003494	{memo X}Damage of [Exorsize] Increase per Attribute level.
SKILL_20150401_003495	$Iron Skin: Enhance
SKILL_20150401_003496	$Increases the damage of [Iron Skin] per attribute level.
SKILL_20150401_003497	$Double Punch: Enhance
SKILL_20150401_003498	{memo X}Damage of [Double Punch] Increase per Attribute level.
SKILL_20150401_003499	$Double Punch: Enhance 2
SKILL_20150401_003500	$Enhanced the damage of [Double Punch] to Monk's 2nd Circle standards.
SKILL_20150401_003501	$Double Punch: Enhance 3
SKILL_20150401_003502	$Enhanced the damage of [Double Punch] to Monk's 3rd Circle standards.
SKILL_20150401_003503	$Palm Strike: Enhance
SKILL_20150401_003504	{memo X}Damage of [Palm Strike] Increase per Attribute level.
SKILL_20150401_003505	$Palm Strike: Enhance 2
SKILL_20150401_003506	$Enhanced the damage of [Palm Strike] to Monk's 2nd Circle standards.
SKILL_20150401_003507	$Palm Strike: Enhance 3
SKILL_20150401_003508	$Enhanced the damage of [Palm Strike] to Monk's 3rd Circle standards.
SKILL_20150401_003509	$Hand Knife: Enhance
SKILL_20150401_003510	{memo X}Damage of [Hand Knife] Increase per Attribute level.
SKILL_20150401_003511	$Hand Knife: Enhance 2
SKILL_20150401_003512	$Enhanced the damage of [Hand Knife] to Monk's 2nd Circle standards.
SKILL_20150401_003513	$Hand Knife: Enhance 3
SKILL_20150401_003514	$Enhanced the damage of [Hand Knife] to Monk's 3rd Circle standards.
SKILL_20150401_003515	$1 Inch Punch: Enhance
SKILL_20150401_003516	{memo X}Damage of [1 inch Punch] Increase per Attribute level.
SKILL_20150401_003517	$1 Inch Punch: Enhance 2
SKILL_20150401_003518	$Enhanced the damage of [1 Inch Punch] to Monk's 3rd Circle standards.
SKILL_20150401_003519	$Energy Blast: Enhance
SKILL_20150401_003520	{memo X}Damage of [Energy Blast] Increase per Attribute level.
SKILL_20150401_003521	$God Finger Flick: Enhance
SKILL_20150401_003522	{memo X}Damage of [God Finger] Increase per Attribute level.
SKILL_20150401_003523	$God Finger Flick: Enhance 2
SKILL_20150401_003524	$Enhanced the damage of [God Finger Flick] to Monk's 3rd Circle standards.
SKILL_20150401_003525	$Carnivory: Enhance
SKILL_20150401_003526	{memo X}Damage of [Carnovory] Increase per Attribute level.
SKILL_20150401_003527	$Carnivory: Enhance 2
SKILL_20150401_003528	$Enhanced the damage of [Carnivory] to Druid's 2nd Circle standards.
SKILL_20150401_003529	$Carnivory: Enhance 3
SKILL_20150401_003530	$Enhanced the damage of [Carnivory] to Druid's 3rd Circle standards.
SKILL_20150401_003531	$Use Pistol
SKILL_20150401_003532	{memo X}Can use [Pistol] weapons
SKILL_20150406_003533	$Poisonous Arrow
SKILL_20150406_003534	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Use bump of shield to attack.{nl}Block enemy's attack first then attack for additional damage.
SKILL_20150406_003535	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Use corner of shield to attack.{nl}Attack petrifies, frozen enemies for additional damage.
SKILL_20150406_003536	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Throw shield to attack enemy. Shield falls on the ground and it must be picked up to reuse.
SKILL_20150406_003537	{memo X}{#DD5500}{ol}[Physical] - [Strike] - [Slash]{/}{/}{nl}Attach using corner of the shield then slash.
SKILL_20150406_003538	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Gather force and smash the ground with weapon to attack target.
SKILL_20150406_003539	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Smach enemy's head. Temporarily decrease INT and SPR of target.
SKILL_20150406_003540	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Use back of knife to strike and push away enemy. Enemy falls under Armor Break (Permanent on monsters)
SKILL_20150406_003541	{memo X}{#DD5500}{ol}[Physical] - [Pierce] - [Strike]{/}{/}{nl}Use shield and spear to attack enemy.
SKILL_20150406_003542	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}March forward while pressing down key. Enemies nearby are hit with shield and falls down.
SKILL_20150406_003543	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Use shield to smack enemy. Target falls under darkness at a high rate.
SKILL_20150406_003544	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Use shield to interrupt enemy.{nl}Target falls under unbalanced status.
SKILL_20150406_003545	{memo X}{#DD5500}{ol}[Physical] - [Slash]{/}{/}{nl}Use shield as lead and march forward while pressing key. Release key to use slash enemy.
SKILL_20150406_003546	{memo X}Attack #{SkillAtkAdd}#{nl}Max. Duration 10 seconds
SKILL_20150406_003547	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Gather force and smash the ground with weapon to attack enemy.
SKILL_20150406_003548	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Charge forward and push away enemy.
SKILL_20150406_003549	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Gather force and stab the enemy.
SKILL_20150406_003550	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Tie enemy and drag around.{nl}Enemy is damaged when moving and Bleeds when released.
SKILL_20150406_003551	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Make solid landing while jumping or on air to damage enemies.
SKILL_20150406_003552	$Pouncing
SKILL_20150406_003553	{memo X}Install basecamp in field. Party members can sue the basecamp for personal storage and can freely warp to basecamp.
SKILL_20150406_003554	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Use Iron Hook to pull enemy. Enemy receives damage every time it is pulled.
SKILL_20150406_003555	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Use back of sword to hit smash enemy.
SKILL_20150406_003556	{memo X}{#993399}{ol}[Magic] - [Ice] - [Strike]{/}{/}{nl}Summon huge snowball and damage nearby enemies.
SKILL_20150406_003557	$Summon Servant
SKILL_20150406_003558	{memo X}{#993399}{ol}[Magic]{/}{/}{nl}Collect corpse fragments when monsters are killed using this attack.
SKILL_20150406_003559	{memo X}Attack #{SkillAtkAdd}#{nl}Collect corpse fragment of each monster type
SKILL_20150406_003560	{memo X}{nl}Plant, Beast, Mutant Fragments{nl}Use #{CaptionRatio}# each
SKILL_20150406_003561	{memo X}{#993399}{ol}[Magic]{/}{/}{nl}Throw corpse fragments to specific area.
SKILL_20150406_003562	{memo X}Attack #{SkillAtkAdd}#{nl}Splash #{SkillSR}#{nl}Plant, Beast, Mutant Fragments{nl}Use #{CaptionRatio}# each
SKILL_20150406_003563	{memo X}{#993399}{ol}[Magic]{/}{/}{nl}Make fragments of corpse surround you and damage nearby enemies.
SKILL_20150406_003564	{memo X}Attack #{SkillAtkAdd}#{nl}Duration 15seconds{nl}Use #{CaptionRatio}# Mutant Fragment
SKILL_20150406_003565	{memo X}#{CaptionRatio}# Dirty Wall {nl}Duration 15 seconds{nl}{#339999}{ol}[Decay]{/}{/} Duration #{CaptionTime}# seconds{nl}Use #{CaptionRatio2}# of each{nl}Plant, Beast, Mutant Fragments
SKILL_20150406_003566	{memo X}Collect the corpse fragments left where the monster died.
SKILL_20150406_003567	{memo X}Heavy Shot
SKILL_20150406_003568	{memo X}Twin Arrow
SKILL_20150406_003569	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Hang bomb on arrow and fire.
SKILL_20150406_003570	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Fires a stone-bullet that knocks back the target. The target has a chance to be stunned.
SKILL_20150406_003571	$Teardown
SKILL_20150406_003572	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Destroy obstacles that block the way and damage enemies in front.
SKILL_20150406_003573	$Running Shot
SKILL_20150406_003574	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Install traps that damage targets nearby.
SKILL_20150406_003575	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Explode magic circle and installation to damage enemies.
SKILL_20150406_003576	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Flame is fumed and cause damage.
SKILL_20150406_003577	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Install bomb around target. Bomb explosed when touching enemy.
SKILL_20150406_003578	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Shoot flash arrows on the ground. Flash pops and shoots sparks to enemies nearby.
SKILL_20150406_003579	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Use this attack to explode enemy when it is killed. Strength of party members temporarily increase.
SKILL_20150406_003580	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Throw Lachrymator. Target affected fall into Blind state.
SKILL_20150406_003581	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Zombies circle around specified area. Enemies that touch zombies are push away and receives damage.
SKILL_20150406_003582	{memo X}{#993399}{ol}[Magic]{/}{/}{nl}Explode zombies in specific area and damage target enemies.
SKILL_20150406_003583	{memo X}Attack #{SkillAtkAdd}#{nl}Summoned zombie required{nl}Max. explosion #{SkillSR}#
SKILL_20150406_003584	$Statue of Goddess Ausrine
SKILL_20150406_003585	{memo X}Ausrine
SKILL_20150406_003586	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Smack down strongly.
SKILL_20150406_003587	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Flick enemies attacking nearby and cause damage.
SKILL_20150406_003588	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Punce target twice.
SKILL_20150406_003589	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Use palm to push away enemy.
SKILL_20150406_003590	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Smack down enemy with hand knife.
SKILL_20150406_003591	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Make a short stretch to push away enemy and consume its SP. Target hit will receive continuous damage.
SKILL_20150406_003592	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Gather power to and strike forward. Targets are pushed back and receive damage..
SKILL_20150406_003593	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Throw coin to attack target. Max. SP of targets hit will temporarily decrease.
SKILL_20150406_003594	{memo X}{#993399}{ol}[Magic] - [Holy]{/}{/}{nl}Heals target and party members while damaging enemy.
SKILL_20150406_003595	{memo X}Attack #{SkillAtkAdd}#{nl}Attack #{CaptionRatio}# enemies{nl}Heall all party members{nl}Heal #{CaptionRatio}# allies{nl}
SKILL_20150406_003596	$Reflects close ranged attacks.
SKILL_20150406_003597	$Gradually decreases maximum HP.
SKILL_20150406_003598	$Nullifies all attacks.
SKILL_20150406_003599	Use sword while moving forward
SKILL_20150406_003600	{memo X}[Pardoner] Make despeller
SKILL_20150406_003601	$Craft Anti-Magic
SKILL_20150406_003602	$[Pardoner] Craft Anti-Magic
SKILL_20150414_003603	Shovelling
SKILL_20150414_003604	Detect metal
SKILL_20150414_003605	Water spray
SKILL_20150414_003606	${#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Push the point of your weapon into enemies, performing a strong piercing attack.
SKILL_20150414_003607	${#DD5500}{ol}[Physical] - [Slash]{/}{/}{nl}Inflicts damage to an enemy with a powerful attack.
SKILL_20150414_003608	$Become determined by temporarily increasing your attack, while decreasing your defense.
SKILL_20150414_003609	$Increases your attack damage.
SKILL_20150414_003610	$Lowers your maximum HP, but your attacks have a high chance of stunning enemies.
SKILL_20150414_003611	$Chance of Stunning Enemy: #{CaptionRatio}#%{nl}Maximum HP: -#{CaptionRatio2}# {nl}Duration: #{CaptionTime}# seconds
SKILL_20150414_003612	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Strike enemies with your sword handle.{nl}Inflicts additional damage on stunned monsters, and partially ignores the defense of small and medium sized enemies.
SKILL_20150414_003613	${#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Use the bump of your shield to attack enemies. Blocking provides additional damage on staggered enemies.
SKILL_20150414_003614	${#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Use the edge of your shield to attack enemies. Inflicts additional damage on both petrified and frozen enemies.
SKILL_20150414_003615	$Hit your shield to provoke nearby enemies making them pursue you.
SKILL_20150414_003616	$Increases your defense while decreasing your attack. Cannot be used with Gung Ho.
SKILL_20150414_003617	{memo X}{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Throw shield to attack. Shield dropped on ground may disappear if not picked up within time limit.
SKILL_20150414_003618	Change to active stance using shield in front. Block and increases while attack and critical decrease.
SKILL_20150414_003619	$Block: +#{CaptionRatio}# {nl}Attack: -#{CaptionTime}#% {nl}Critical Chance: -#{CaptionRatio2}#
SKILL_20150414_003620	{#DD5500}{ol}[Physical] - [Strike] - [Slash]{/}{/}{nl}Use shield and sword to make continuous attacks.
SKILL_20150414_003621	{#DD5500}{ol}[Physical] - [Slash]{/}{/}{nl}Perform an upward swing with your weapon, launching the enemy.
SKILL_20150414_003622	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Smack your weapon down on an enemy's head. Temporarily decreases the target's INT and SPR.
SKILL_20150414_003623	$Take a defensive stance, using your weapon to block. Blocked enemies become vulnerable to Pierce attacks.
SKILL_20150414_003624	{#DD5500}{ol}[Physical] - [Slash]{/}{/}{nl}Swing sword around to make continuous attacks.
SKILL_20150414_003625	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Strike and push the enemy sidewards using the side of your sword. Enemy becomes under the Armor Break status effect.
SKILL_20150414_003626	{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Repeatedly stab enemies with your spear.
SKILL_20150414_003627	{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Pierce enemies with your spear. Deals more hits the larger the enemy is.
SKILL_20150414_003628	{memo X}Change to Window formation for active attack. Chance of critical increases but evasion decreases.
SKILL_20150414_003629	{#DD5500}{ol}[Physical] - [Pierce] - [Strike]{/}{/}{nl}Use spear and shield to attack enemy. Counter attacks deal additional damage.
SKILL_20150414_003630	{memo X}{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Throw spear to attack enemy. Spear dropped on ground may disappear if not picked up within time limit.
SKILL_20150414_003631	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Use shield and dash pushing away enemies. Enemies nearby falls down when hit.
SKILL_20150414_003632	{#DD5500}{ol}[Physical] - [Slash]{/}{/}{nl}Strongly attack bottom of enemy with chance of paralyzing.
SKILL_20150414_003633	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Smacks down an enemy using your shield, afflicting the [Dark] status effect by a small chance.
SKILL_20150414_003634	{memo X}Attack #{SkillAtkAdd}#{nl}Defense -#{CaptionRatio}# {nl}{#339999}{ol}[Unbalance]{/}{/} Duration 5 seconds
SKILL_20150414_003635	{#DD5500}{ol}[Physical] - [Slash]{/}{/}{nl}Hold key to bend down and move forward. Evasion increases and attacks enemy after moving.
SKILL_20150414_003636	{memo X}{#DD5500}{ol}[Physical] - [Pierce] - [Strike]{/}{/}{nl}Use sword and shield to attack continuously.
SKILL_20150414_003637	${#DD5500}{ol}[Pierce]{/}{/}{nl}Impales a small or medium-type monster with a spear. It is possible to attack other enemies with a skewered enemy.
SKILL_20150414_003638	$Increases your movement speed while riding.
SKILL_20150414_003639	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Dash forward and attack enemy.
SKILL_20150414_003640	{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Gather force and strongly stab enemy with tip of spear.
SKILL_20150414_003641	{#DD5500}{ol}[Physical] - [Slash]{/}{/}{nl}Twirl your spear overhead to attack enemies.
SKILL_20150414_003642	{#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Drag around and hit enemy.
